coach,season,team,games,act17,mkt17,wae17,var17,pd_adj_pg,spell_yr,spell_len,interim,inherit_pd,talent17,premium17,wat17,contract_z,qb_z,qbp_z,qb_na,qb_filled,qbp_na,qbcur_z,madden_z,prev_team_wat,team_effect,season_effect,resid_plus_coach,in_main_window
Mike Zimmer,2017,MIN,16,13.8125,10.2254373625667,3.58706263743329,3.81434681126537,9.11822916666642,4,8,FALSE,-6.61597222222096,8.41490980070687,1.81052756185984,5.39759019929313,0.292102340107757,-1.14308555727909,-0.521588050712956,FALSE,FALSE,FALSE,1.02063092459406,0.585485147574259,0.0189529008955827,0.422682416289582,0,5.09997443778758,TRUE
Mike Zimmer,2018,MIN,16,9.03125,9.81090004238097,-0.779650042380967,3.78496498334557,0.590625000000638,5,8,FALSE,-6.61597222222096,10.1752511919453,-0.364351149564369,-1.14400119194534,1.7906458039156,1.01197202545776,-0.432235511200259,FALSE,FALSE,FALSE,-0.651748557502103,0.747432839672382,5.39759019929313,0.422682416289582,0,-1.44161695345088,TRUE
Mike Zimmer,2019,MIN,16,10.625,10.3819315705753,0.243068429424708,3.77814306113031,5.40416666666725,6,8,FALSE,-6.61597222222096,9.44089606833712,0.941035502238176,1.18410393166288,1.64867394478388,1.04212006146841,-0.704349722963803,FALSE,FALSE,FALSE,0.899812779100041,0.0383920527740206,-1.14400119194534,0.422682416289582,0,0.886488170157336,TRUE
Mike Zimmer,2020,MIN,16,7.4375,8.53340287542079,-1.09590287542079,4.02422330367748,-2.40850694444433,7,8,FALSE,-6.61597222222096,9.42670818082602,-0.893305305405226,-1.98920818082602,0.324322179687045,0.933079909977567,0.844729205731668,FALSE,FALSE,FALSE,0.655469375141601,-0.069690060032886,1.18410393166288,0.422682416289582,0,-2.28682394233157,TRUE
Mike Zimmer,2021,MIN,17,8,8.62368473572691,-0.623684735726906,3.71607102036765,0.082038559558654,8,8,FALSE,-6.61597222222096,9.6836112029831,-1.05992646725619,-1.6836112029831,0.522871535847714,0.898142839604572,0.493068466689861,FALSE,FALSE,FALSE,0.394868118312753,0.401183085164094,-1.98920818082602,0.422682416289582,0,-1.98122696448864,TRUE
Nathaniel Hackett,2022,DEN,15,4.53333333333333,8.41464830840713,-3.8813149750738,4.33179183560999,-6.17406381893887,1,1,FALSE,-0.358094190755508,8.81096400245578,-0.396315694048646,-4.27763066912244,0.260471877812254,1.51992506815148,0.0453504581475817,FALSE,FALSE,FALSE,-1.12035838846767,-0.598476698279945,-1.47151944283404,0.416063630234736,0,-4.56862764457315,TRUE
Nick Saban,2005,MIA,16,9.5625,7.16183211286163,2.40066788713837,4.01975699678532,-0.768576388889041,1,2,FALSE,-2.22552083333349,,,,,,,,,,,,,,,,FALSE
Nick Saban,2006,MIA,16,6.375,8.50635227564359,-2.13135227564359,3.89146723382024,0.683333333333134,2,2,FALSE,-2.22552083333349,,,,,,,,,,,,,,,,FALSE
Nick Sirianni,2021,PHI,17,9,8.63066041398233,0.369339586017667,3.71010052918932,2.32623120606995,1,5,FALSE,-4.40173611111072,7.58170438172353,1.0489560322588,1.41829561827647,0.692861701348278,-1.16595270450484,-1.0907943940536,FALSE,FALSE,FALSE,0.486770354714953,-0.268089170654683,-6.19239719066143,-0.0176314751329004,0,1.5609937481934,TRUE
Nick Sirianni,2022,PHI,17,14,12.243679772717,1.75632022728303,3.18563218217653,6.70026118678161,2,5,FALSE,-4.40173611111072,9.52626459247744,2.71741518023953,4.47373540752256,1.51468717571392,-1.08648090329619,0.0665552195945628,FALSE,FALSE,FALSE,0.968417233476071,0.986188141565243,1.41829561827647,-0.0176314751329004,0,4.6164335374395,TRUE
Nick Sirianni,2023,PHI,17,11,10.9694500089113,0.0305499910886553,3.5582785834105,-0.394193989571821,3,5,FALSE,-4.40173611111072,11.5236643143604,-0.554214305449092,-0.523664314360437,1.65929825916667,1.27985869597233,0.77678220331084,FALSE,FALSE,FALSE,0.703797720672961,1.61597445062872,4.47373540752256,-0.0176314751329004,0,-0.380966184443503,TRUE
Nick Sirianni,2024,PHI,17,14,10.6940329444269,3.30596705557315,3.68802377252232,7.872957545423,4,5,FALSE,-4.40173611111072,10.7046083328593,-0.0105753884324535,3.29539166714069,2.06276807853197,1.1591443776948,0.486468709679135,FALSE,FALSE,FALSE,0.863947526435988,0.70408637232489,-0.523664314360437,-0.0176314751329004,0,3.43808979705763,TRUE
Nick Sirianni,2025,PHI,17,11,10.7769604408737,0.223039559126271,3.73565709638655,2.55484200940577,5,5,FALSE,-4.40173611111072,11.0639683842162,-0.287007943342438,-0.0639683842161674,1.11983108288324,1.3020585404396,0.133635767725219,FALSE,FALSE,FALSE,0.232129708020508,1.68832260121099,3.29539166714069,-0.0176314751329004,0,0.0787297457007667,TRUE
Norv Turner,1999,WAS,16,10.625,10.2638127919039,0.361187208096094,3.92423613867183,2.87518234445922,1,1,FALSE,0,,,,,,,,,,,,,,,,FALSE
Norv Turner,2004,LV,16,5.3125,6.8719517299818,-1.5594517299818,3.93074109892477,-4.27343749999976,1,2,FALSE,-5.47656250523221,,,,,,,,,,,,,,,,FALSE
Norv Turner,2005,LV,16,4.25,7.2131958998198,-2.9631958998198,3.85611196359852,-2.80225694444524,2,2,FALSE,-5.47656250523221,,,,,,,,,,,,,,,,FALSE
Norv Turner,2007,LAC,16,11.6875,11.356004901824,0.331495098176038,3.55052301131516,8.78628472222139,1,6,FALSE,10.1970486111117,,,,,,,,,,,,,,,,FALSE
Norv Turner,2008,LAC,16,8.5,11.1229408143335,-2.62294081433346,3.67218882533601,4.95798611111183,2,6,FALSE,10.1970486111117,,,,,,,,,,,,,,,,FALSE
Norv Turner,2009,LAC,16,13.8125,10.7533966532443,3.05910334675574,3.59952197594225,6.64201388888873,3,6,FALSE,10.1970486111117,,,,,,,,,,,,,,,,FALSE
Norv Turner,2010,LAC,16,9.5625,12.0918267935908,-2.52932679359077,3.50558801264942,4.81597222222381,4,6,FALSE,10.1970486111117,,,,,,,,,,,,,,,,FALSE
Norv Turner,2011,LAC,16,8.5,9.82602853437823,-1.32602853437824,3.88536747850652,0.869965277777726,5,6,FALSE,10.1970486111117,,,,,,,,,,,,,,,,FALSE
Norv Turner,2012,LAC,16,7.4375,8.85926440421174,-1.42176440421174,4.09413840835221,-2.34904512655583,6,6,FALSE,10.1970486111117,8.87331127649714,-0.0140468722854035,-1.43581127649714,-0.668649080658401,0.877767967675151,0.603058061623871,FALSE,FALSE,FALSE,-0.404349348394689,,,0.0527429171180774,0,-1.36348753883118,TRUE
Pat Shurmur,2011,CLE,16,4.25,6.44608453074927,-2.19608453074927,3.69283243792399,-5.38923611111106,1,2,FALSE,-1.47152777777833,,,,,,,,,,,,,,,,FALSE
Pat Shurmur,2012,CLE,16,5.3125,6.45278382543078,-1.14028382543078,3.75629100311008,-5.29210068211138,2,2,FALSE,-1.47152777777833,7.13879265416752,-0.686008828736737,-1.82629265416752,-1.81169951788106,-1.32461958813308,0,FALSE,FALSE,TRUE,-0.883041270209111,,,-0.741077664995894,0,-0.960148334387593,TRUE
Pat Shurmur,2018,NYG,16,5.3125,7.07449108008079,-1.76199108008079,4.0740449448243,-2.17274305555562,1,2,FALSE,-7.56510416666642,6.20355961149426,0.87093146858653,-0.891059611494258,-0.4920571089733,0.825472468933608,-1.65613787809562,FALSE,FALSE,FALSE,-0.0991954785373018,-2.06514944124608,-6.31617113797939,-0.391667435154657,0,-0.374325521555568,TRUE
Pat Shurmur,2019,NYG,16,4.25,6.53675414821373,-2.28675414821373,3.80409469629443,-7.88020833333286,2,2,FALSE,-7.56510416666642,6.13778357514565,0.398970573068087,-1.88778357514565,-1.28655962106028,-0.7957165624901,0,FALSE,FALSE,TRUE,-0.814159783150168,-1.74498072124531,-0.891059611494258,-0.391667435154657,0,-1.37104948520696,TRUE
Pete Carroll,1999,NE,16,8.5,8.9899893259538,-0.489989325953795,4.02600350786115,2.22457615770496,1,1,FALSE,0,,,,,,,,,,,,,,,,FALSE
Pete Carroll,2010,SEA,16,7.4375,6.87993916089061,0.557560839109394,4.02652060434029,-9.44270833333176,1,14,FALSE,-9.30694444444361,,,,,,,,,,,,,,,,FALSE
Pete Carroll,2011,SEA,16,7.4375,6.3853242671945,1.0521757328055,3.80002332115694,0.796874999999941,2,14,FALSE,-9.30694444444361,,,,,,,,,,,,,,,,FALSE
Pete Carroll,2012,SEA,16,11.6875,9.14849523062253,2.53900476937747,4.03092231355841,12.2289062376669,3,14,FALSE,-9.30694444444361,7.69169570781029,1.45679952281224,3.99580429218971,-0.262441074042083,-1.55103326209467,0,FALSE,FALSE,TRUE,1.26365730987047,,,0.849384613109477,0,3.27148633386427,TRUE
Pete Carroll,2013,SEA,16,13.8125,12.3553043549343,1.45719564506574,3.20826402196101,13.0442708333321,4,14,FALSE,-9.30694444444361,8.72535495655235,3.62994939838191,5.08714504344765,0.733129039069963,-1.13241457354534,0.9457688281137,FALSE,FALSE,FALSE,1.10546181359685,,3.99580429218971,0.849384613109477,0,4.36282708512221,TRUE
Pete Carroll,2014,SEA,16,12.75,12.0368550327739,0.713144967226063,3.5175438031259,9.53663194444376,5,14,FALSE,-9.30694444444361,8.53300323059878,3.50385180217516,4.21699676940122,0.833339032629919,-1.20045212526843,0.488482182026342,FALSE,FALSE,FALSE,0.734346536163892,,5.08714504344765,0.849384613109477,0,3.49267881107578,TRUE
Pete Carroll,2015,SEA,16,10.625,11.4245975264184,-0.799597526418404,3.38561274882872,11.3348089519107,6,14,FALSE,-9.30694444444361,10.0343731174222,1.39022440899624,0.590626882577835,2.52283833395981,1.01818932533965,0.00439785229774977,FALSE,FALSE,FALSE,1.88213563499088,,4.21699676940122,0.849384613109477,0,-0.133691075747608,TRUE
Pete Carroll,2016,SEA,16,11.15625,11.4545812001511,-0.298331200151083,3.49955206953816,2.1302083333336,7,14,FALSE,-9.30694444444361,9.9109655029953,1.54361569715578,1.2452844970047,0.832886268264684,0.908782762342027,1.52510416640054,FALSE,FALSE,FALSE,0.2377484588938,,0.590626882577835,0.849384613109477,0,0.520966538679259,TRUE
Pete Carroll,2017,SEA,16,9.5625,10.0083203155158,-0.445820315515761,3.81602430889713,1.88732638888937,8,14,FALSE,-9.30694444444361,10.4171055559698,-0.408785240454,-0.85460555596976,1.93109617495434,1.1140706941184,0.338402897307819,FALSE,FALSE,FALSE,0.457526207857943,0.497730933417933,1.2452844970047,0.849384613109477,0,-1.5789235142952,TRUE
Pete Carroll,2018,SEA,16,10.625,8.78730025205431,1.83769974794569,3.91237790980693,4.50555555555562,9,14,FALSE,-9.30694444444361,8.08815895582182,0.699141296232488,2.53684104417818,-1.0064690330046,0.927199499764965,-0.272356241114507,FALSE,FALSE,FALSE,0.916334630297899,-0.342715331226247,-0.85460555596976,0.849384613109477,0,1.81252308585274,TRUE
Pete Carroll,2019,SEA,16,11.6875,9.81477280669296,1.87272719330704,4.01725556838886,2.70538194444386,10,14,FALSE,-9.30694444444361,9.66319029533084,0.151582511362115,2.02430970466916,-0.0220334112318586,1.45711542816872,0.33150482865619,FALSE,FALSE,FALSE,0.614718720329321,0.395066607577894,2.53684104417818,0.849384613109477,0,1.29999174634371,TRUE
Pete Carroll,2020,SEA,16,12.75,11.0352473389078,1.71475266109222,3.83702827984137,5.46111111111099,11,14,FALSE,-9.30694444444361,9.83423610105624,1.20101123785153,2.91576389894376,-0.140613488687397,1.20967608523724,0.638193461435802,FALSE,FALSE,FALSE,0.418324309663212,0.591774916550526,2.02430970466916,0.849384613109477,0,2.19144594061831,TRUE
Pete Carroll,2021,SEA,17,7,8.76432156060637,-1.76432156060637,3.7333856039158,1.7693180363543,12,14,FALSE,-9.30694444444361,8.5705698601675,0.193751700438865,-1.5705698601675,-0.521353766512888,1.15942075658045,0.183754155548175,FALSE,FALSE,FALSE,-0.110279757343479,-0.369494057899955,2.91576389894376,0.849384613109477,0,-2.29488781849295,TRUE
Pete Carroll,2022,SEA,17,9,7.66412082762177,1.33587917237823,3.79566462682288,-0.261069449857957,13,14,FALSE,-9.30694444444361,7.13862618755264,0.525494640069137,1.86137381244736,-0.312319360599528,-0.983143221608841,-0.306199613771807,FALSE,FALSE,FALSE,0.164855152217732,-0.772403327043441,-1.5705698601675,0.849384613109477,0,1.13705585412192,TRUE
Pete Carroll,2023,SEA,17,9,8.26923765270896,0.730762347291039,3.60369625818031,-1.24252282864626,14,14,FALSE,-9.30694444444361,9.07360929849232,-0.804371645783355,-0.0736092984923165,0.849819953379505,0.0777242123060118,0.0885597701877189,FALSE,FALSE,FALSE,0.482558301316445,0.127319199140447,1.86137381244736,0.849384613109477,0,-0.79792725681776,TRUE
Pete Carroll,2025,LV,17,3,5.79081177278636,-2.79081177278636,3.42051157015318,-10.2881286023423,1,1,FALSE,-6.58085002922646,6.85596676003214,-1.06515498724578,-3.85596676003214,-1.87281774971675,0.273681094487305,-0.335195510661433,FALSE,FALSE,FALSE,-1.6050982013943,-0.975427849245797,-2.54374181994128,-0.562952607356215,0,-3.16794749789189,TRUE
Raheem Morris,2009,TB,16,3.1875,4.29970202184417,-1.11220202184417,3.21484858862927,-5.64097222222341,1,3,FALSE,2.26909722222232,,,,,,,,,,,,,,,,FALSE
Raheem Morris,2010,TB,16,10.625,7.45512540614609,3.16987459385391,4.0017491842668,-0.582291666666164,2,3,FALSE,2.26909722222232,,,,,,,,,,,,,,,,FALSE
Raheem Morris,2011,TB,16,4.25,6.74694096623816,-2.49694096623816,3.80113175150087,-10.6147569444443,3,3,FALSE,2.26909722222232,,,,,,,,,,,,,,,,FALSE
Raheem Morris,2020,ATL,11,6.18181818181818,6.753840248915,-0.572022067096817,5.88322639040839,3.96762941919133,1,1,TRUE,-0.0699652777782516,8.40597211236375,-1.65213186344875,-2.22415393054557,0.0957944782826578,0.974569336266518,-0.357962549877986,FALSE,FALSE,FALSE,0.199214529988913,-0.57996304196867,-2.88258734358269,-0.218499778919349,0,-1.88058749684219,TRUE
Raheem Morris,2024,ATL,17,8,9.43587182933424,-1.43587182933424,3.83751391493039,-2.00162763317556,1,2,FALSE,-5.2480366638219,9.12595806333304,0.309913766001197,-1.12595806333304,0.840263957103058,0.613034786355911,0.504775947457284,FALSE,FALSE,FALSE,-0.0456359209984148,-0.256597849286551,-0.742097850828363,-0.218499778919349,0,-0.782391629629658,TRUE
Raheem Morris,2025,ATL,17,8,8.03026729249485,-0.0302672924948446,3.81263878764412,-2.95817947665655,2,2,FALSE,-5.2480366638219,7.52886386788498,0.501403424609869,0.471136132115024,-0.109292544791753,-0.964794969455248,0.360283104931812,FALSE,FALSE,FALSE,-0.278659055665442,-0.747756870574274,-1.12595806333304,-0.218499778919349,0,0.814702565818407,TRUE
Ray Rhodes,1999,GB,16,8.5,10.8485905606722,-2.34859056067223,3.88609099358194,1.58756269500359,1,1,FALSE,0,,,,,,,,,,,,,,,,FALSE
Rex Ryan,2009,NYJ,16,9.5625,9.44179020265816,0.120709797341837,3.8691698328379,8.57708333333248,1,6,FALSE,0.224305555556625,,,,,,,,,,,,,,,,FALSE
Rex Ryan,2010,NYJ,16,11.6875,9.87432564591285,1.81317435408715,4.08095189531586,6.47048611110952,2,6,FALSE,0.224305555556625,,,,,,,,,,,,,,,,FALSE
Rex Ryan,2011,NYJ,16,8.5,9.72732752329238,-1.22732752329238,3.90759326080514,0.907118055555391,3,6,FALSE,0.224305555556625,,,,,,,,,,,,,,,,FALSE
Rex Ryan,2012,NYJ,16,6.375,7.62712652123388,-1.25212652123388,4.0159641117924,-5.91293404011084,4,6,FALSE,0.224305555556625,9.01376270989843,-1.38663618866455,-2.63876270989843,1.67413198075664,0.630771232444322,-1.15211702277276,FALSE,FALSE,FALSE,-1.70323760202747,,,-0.643508388380329,0,-1.87018766673406,TRUE
Rex Ryan,2013,NYJ,16,8.5,6.50974012757861,1.99025987242139,3.92613315886127,-6.08541666666687,5,6,FALSE,0.224305555556625,7.71275002160371,-1.2030098940251,0.787249978396294,-0.788562072416988,-1.06779171781025,0,FALSE,FALSE,TRUE,-1.19177372219713,,-2.63876270989843,-0.643508388380329,0,1.55582502156066,TRUE
Rex Ryan,2014,NYJ,16,4.25,6.42443119749829,-2.17443119749829,3.72189271818458,-5.04253472222299,6,6,FALSE,0.224305555556625,6.89392235796167,-0.469491160463378,-2.64392235796167,-0.926144142289697,-1.1366201940792,-1.70572092234872,FALSE,FALSE,FALSE,-1.06010428555724,,0.787249978396294,-0.643508388380329,0,-1.8753473147973,TRUE
Rex Ryan,2015,BUF,16,8.5,8.64388101931879,-0.143881019318789,4.23510779178388,0.0304688258670386,1,2,FALSE,4.92552083333257,8.32881856741274,0.315062451906048,0.171181432587259,1.0897467359708,-1.40582220343201,0,FALSE,FALSE,TRUE,0.424403610805375,,1.38370493532186,0.398779158083829,0,-0.102531070712536,TRUE
Rex Ryan,2016,BUF,15,7.93333333333333,8.74501728719442,-0.811683953861088,4.28273204111372,1.54688657407437,2,2,FALSE,4.92552083333257,8.76532825569526,-0.0203109685008354,-0.831994922361924,-0.0960163794514242,0.275096784360307,0.418602115811222,FALSE,FALSE,FALSE,0.15255889163253,,0.171181432587259,0.398779158083829,0,-1.10570742566172,TRUE
Rich Bisaccia,2021,LV,12,9.91666666666667,7.09632729579729,2.82033937086938,5.42032866346518,-3.03680310691401,1,1,TRUE,-1.95052083333392,8.01072316602882,-0.914395870231531,1.90594350063785,-0.432311298869736,0.689120506023871,0.0533137587010192,FALSE,FALSE,FALSE,-0.0109183777599625,-0.754832629431983,-1.12107706108963,-0.562952607356215,0,2.5939627627781,TRUE
Rob Chudzinski,2013,CLE,16,4.25,7.07638816772382,-2.82638816772382,3.9565817381079,-7.68993055555467,1,1,FALSE,-5.29210068211138,6.39129645983992,0.685091707883891,-2.14129645983992,-1.69288136152923,-0.987013148141388,-2.31730593638741,FALSE,FALSE,FALSE,-0.95878248120902,,-1.82629265416752,-0.741077664995894,0,-1.27515214006,TRUE
Robert Saleh,2021,NYJ,17,4,4.72784836162068,-0.727848361620684,3.13880108704399,-10.1931282874831,1,4,FALSE,-11.5098958333338,7.43384380067816,-2.70599543905748,-3.43384380067816,0.134322586132141,-0.643396870553093,0,FALSE,FALSE,TRUE,-1.25392724618392,-0.977923381371576,-3.83405349598423,-0.643508388380329,0,-2.6652687575138,TRUE
Robert Saleh,2022,NYJ,17,7,6.84101481260888,0.158985187391124,3.68147985459678,0.588816232241127,2,4,FALSE,-11.5098958333338,7.13852009293553,-0.297505280326657,-0.138520092935533,0.250596166805155,-0.627202318019071,-1.80490517245219,FALSE,FALSE,FALSE,-1.01703835136652,-0.501850793411335,-3.43384380067816,-0.643508388380329,0,0.63005495022883,TRUE
Robert Saleh,2023,NYJ,17,7,6.27965159503833,0.720348404961673,3.68821414544346,-5.49552609640521,3,4,FALSE,-11.5098958333338,8.57377666830939,-2.29412507327106,-1.57377666830939,0.971506234641629,-0.575159171064487,-1.15594193868735,FALSE,FALSE,FALSE,-2.25321748131115,0.440720304716925,-0.138520092935533,-0.643508388380329,0,-0.805201625145024,TRUE
Robert Saleh,2024,NYJ,17,5,9.0617489850387,-4.0617489850387,3.83864250641387,-4.52810116535543,4,4,FALSE,-11.5098958333338,7.65808155122286,1.40366743381584,-2.65808155122286,0.388468955705416,0.516662505531402,-4.15618297823264,FALSE,FALSE,FALSE,-0.258790528211343,0.595329667991522,-1.57377666830939,-0.643508388380329,0,-1.8895065080585,TRUE
Rod Marinelli,2006,DET,16,3.1875,6.38919398449403,-3.20169398449403,3.7710242958887,-6.35104166666645,1,3,FALSE,-6.69999999999912,,,,,,,,,,,,,,,,FALSE
Rod Marinelli,2007,DET,16,7.4375,7.00657143808347,0.430928561916529,4.03220462506812,-3.55138888889022,2,3,FALSE,-6.69999999999912,,,,,,,,,,,,,,,,FALSE
Rod Marinelli,2008,DET,16,0,4.17725228386495,-4.17725228386495,3.04655326211005,-13.1079861111119,3,3,FALSE,-6.69999999999912,,,,,,,,,,,,,,,,FALSE
Romeo Crennel,2005,CLE,16,6.375,6.56773436231624,-0.192734362316243,3.89126668991091,-4.2218749999992,1,4,FALSE,-3.38802083333356,,,,,,,,,,,,,,,,FALSE
Romeo Crennel,2006,CLE,16,4.25,5.85659441591723,-1.60659441591723,3.67250527126022,-5.84149305555536,2,4,FALSE,-3.38802083333356,,,,,,,,,,,,,,,,FALSE
Romeo Crennel,2007,CLE,16,10.625,8.17732748537949,2.44767251462051,3.88897087109283,-1.06215277777694,3,4,FALSE,-3.38802083333356,,,,,,,,,,,,,,,,FALSE
Romeo Crennel,2008,CLE,16,4.25,5.91878467368841,-1.66878467368841,3.65496024655233,-4.64618055555627,4,4,FALSE,-3.38802083333356,,,,,,,,,,,,,,,,FALSE
Romeo Crennel,2012,KC,16,2.125,5.29307965310365,-3.16807965310365,3.64481868962824,-13.9865451265558,1,1,FALSE,-8.09982638888894,8.1428974664583,-2.84981781335465,-6.0178974664583,0.020959860806511,0.0750285781749562,-0.961809245404227,FALSE,FALSE,FALSE,-1.86053470460788,,,0.422959162895011,0,-6.31578997456928,TRUE
Romeo Crennel,2020,HOU,12,5.66666666666667,8.16518504326814,-2.49851837660147,5.29123272308453,-4.96166087962913,1,1,TRUE,0.518402777777624,9.31759056083522,-1.15240551756708,-3.65092389416855,1.03354608059721,1.36180398163007,0.52559806178675,FALSE,FALSE,FALSE,1.06137262357585,-0.617761040630579,2.95054834376312,0.213815975175525,0,-3.73967321456004,TRUE
Ron Rivera,2011,CAR,16,6.375,7.45241064434873,-1.07741064434873,3.90789371243295,-1.29670138888872,1,9,FALSE,-13.1864583333328,,,,,,,,,,,,,,,,FALSE
Ron Rivera,2012,CAR,16,7.4375,7.99834159009095,-0.560841590090949,4.12787327903053,0.80946181788862,2,9,FALSE,-13.1864583333328,8.39865968041881,-0.400318090327861,-0.96115968041881,0.436614565251114,-0.727710811325239,0.0914198118708337,FALSE,FALSE,FALSE,0.71616238405805,,,-0.0758241225204157,0,-0.76026890311436,TRUE
Ron Rivera,2013,CAR,16,12.75,10.2060069614246,2.54399303857538,3.9017975266038,9.20364583333242,3,9,FALSE,-13.1864583333328,8.14928234294826,2.05672461847636,4.60071765705174,-0.640740650158256,-0.486186016194454,0.262939624164425,FALSE,FALSE,FALSE,0.581709929539654,,-0.96115968041881,-0.0758241225204157,0,4.80160843435619,TRUE
Ron Rivera,2014,CAR,16,7.96875,7.093932962537,0.874817037462997,4.05244383367406,-3.05954861111043,4,9,FALSE,-13.1864583333328,8.06091758074711,-0.966984618210106,-0.092167580747109,-0.224384956917133,-0.562132813376128,-0.256532639083713,FALSE,FALSE,FALSE,0.0799449130109577,,4.60071765705174,-0.0758241225204157,0,0.10872319655734,TRUE
Ron Rivera,2015,CAR,16,15.9375,10.7871671852732,5.15033281472685,3.86500419230875,8.12369799253371,5,9,FALSE,-13.1864583333328,8.81345348204018,1.97371370323297,7.12404651795982,0.456520215929152,0.884450758235006,-0.675555319645784,FALSE,FALSE,FALSE,1.05918684810149,,-0.092167580747109,-0.0758241225204157,0,7.32493729526427,TRUE
Ron Rivera,2016,CAR,16,6.375,9.18329090700164,-2.80829090700164,4.02533200370906,-1.00243055555552,6,9,FALSE,-13.1864583333328,8.77625858455821,0.407032322443431,-2.40125858455821,-0.912634091729321,0.771769577913547,0.731080661317462,FALSE,FALSE,FALSE,-1.02792872127579,,7.12404651795982,-0.0758241225204157,0,-2.20036780725376,TRUE
Ron Rivera,2017,CAR,16,11.6875,9.1959862707738,2.4915137292262,3.95689140136196,4.32204861111063,7,9,FALSE,-13.1864583333328,9.31996584465711,-0.123979573883311,2.36753415534289,0.556917937877729,0.986005091202229,-0.258701620988098,FALSE,FALSE,FALSE,-0.00275519905562146,0.256406844488031,-2.40125858455821,-0.0758241225204157,0,2.56842493264734,TRUE
Ron Rivera,2018,CAR,16,7.4375,8.42583498672232,-0.988334986722315,4.11349358258192,0.92760416666603,8,9,FALSE,-13.1864583333328,8.52814161738369,-0.102306630661376,-1.09064161738369,-0.0339089891329221,0.79156345865649,-0.767702885648505,FALSE,FALSE,FALSE,0.0670143166002391,0.0061320834613147,2.36753415534289,-0.0758241225204157,0,-0.889750840079241,TRUE
Ron Rivera,2019,CAR,16,5.3125,7.490835839707,-2.178335839707,3.80395706179894,-7.02795138888936,9,9,FALSE,-13.1864583333328,9.78810654706956,-2.29727070736256,-4.47560654706956,0.782665085931684,-1.25517571847973,2.29365934451485,FALSE,FALSE,FALSE,-1.13100552471547,0.613034391069145,-1.09064161738369,-0.0758241225204157,0,-4.27471576976511,TRUE
Ron Rivera,2020,WAS,16,7.4375,6.6709316151556,0.766568384844397,3.91140784137936,-0.847569444444047,1,4,FALSE,-10.7812499999995,7.23559409795378,-0.56466248279818,0.201905902046216,-1.38569544806302,0.4766962207991,0,FALSE,FALSE,TRUE,-1.40415114363895,-1.12803402256636,-3.3742575912241,-0.36658131471183,0,0.69355387154208,TRUE
Ron Rivera,2021,WAS,17,7,6.45592450468849,0.544075495311509,3.57549817478996,-4.37834581413208,2,4,FALSE,-10.7812499999995,8.10767001980448,-1.65174551511599,-1.10767001980448,0.312407521418446,-1.10063322526087,0.099806656338794,FALSE,FALSE,FALSE,-0.836665702468791,-0.0855603736131979,0.201905902046216,-0.36658131471183,0,-0.61602205030862,TRUE
Ron Rivera,2022,WAS,17,8.5,7.6907148251243,0.809285174875699,3.86458190784978,-0.731926662185451,3,4,FALSE,-10.7812499999995,8.64759846828221,-0.956883643157907,-0.147598468282208,-0.045675163407836,0.773597367076154,-0.0572232604748037,FALSE,FALSE,FALSE,-0.84917045606725,-0.192647897831792,-1.10767001980448,-0.36658131471183,0,0.344049501213656,TRUE
Ron Rivera,2023,WAS,17,4,6.38872130515718,-2.38872130515718,3.29640317844718,-11.3980064546751,4,4,FALSE,-10.7812499999995,6.15405833847239,0.234662966684791,-2.15405833847239,-0.700357455742331,-1.02077798828562,-2.55510750646017,FALSE,FALSE,FALSE,-0.811051908032086,-0.63659599570222,-0.147598468282208,-0.36658131471183,0,-1.66241036897652,TRUE
Scott Linehan,2006,LA,16,8.5,8.02719937388345,0.47280062611655,4.0844760204524,-3.95138888888826,1,2,FALSE,-5.14531250000041,,,,,,,,,,,,,,,,FALSE
Scott Linehan,2007,LA,16,3.1875,5.97346913084542,-2.78596913084542,3.67007979277671,-12.9664930555542,2,2,FALSE,-5.14531250000041,,,,,,,,,,,,,,,,FALSE
Sean McDermott,2017,BUF,16,9.5625,7.44349156512968,2.11900843487032,3.8933231036182,-4.03975694444486,1,9,FALSE,-0.332118055555247,6.80398112149093,0.639510443638748,2.75851887850907,-1.44709199119233,0.121562271518083,0.275275727160889,FALSE,FALSE,FALSE,-0.260963434572874,-1.49867743863854,-0.831994922361924,0.398779158083829,0,2.48480637520927,TRUE
Sean McDermott,2018,BUF,16,6.375,5.28247963708463,1.09252036291538,3.2960175406788,-6.90468749999925,2,9,FALSE,-0.332118055555247,6.29752198335608,-1.01504234627145,0.0774780166439228,-2.22015966626595,-1.15820463227784,0,FALSE,FALSE,TRUE,-1.61399843932116,-0.865986453257585,2.75851887850907,0.398779158083829,0,-0.196234486655873,TRUE
Sean McDermott,2019,BUF,16,10.625,8.55611530677575,2.06888469322425,3.81924636015135,2.18524305555571,3,9,FALSE,-0.332118055555247,6.37835803633388,2.17775727044187,4.24664196366612,-1.57778383908137,-0.855001614875858,-1.36770793087196,FALSE,FALSE,FALSE,-0.386973603516508,-0.615511297699732,0.0774780166439228,0.398779158083829,0,3.97292946036633,TRUE
