sim,shift_no_trait,shift_fitted_trait,persistence_r3_no_trait,persistence_r3_fitted_trait,persistence_r5_no_trait,persistence_r5_fitted_trait,shift_no_trait_vol_censored,shift_fitted_trait_vol_censored,shift_no_trait_wins_rule
547,1.875818104252,3.36644062161671,0.224187605879563,0.331311656370418,-0.0271927826314273,0.383571820142797,2.7861880911279,2.44297937384677,3.03605340595161
548,2.60249995844141,2.40536945694423,0.187470644609758,0.549286588919474,0.651984434555086,0.403928215552679,2.96191060682195,2.92274667888224,2.7772578582807
549,2.30441498216793,3.38483866498502,-0.00240307408112919,0.275928793346305,0.326394734750285,0.263397040789234,2.34497541715446,2.07631689518948,2.03706071612528
550,2.80513852677981,1.79342396075154,0.125981779085159,0.327582326896248,0.264867582823555,0.43064866141285,2.21031911889099,3.41235500768489,2.33211270794145
551,1.30108568524846,0.978416907933909,0.0457282734832251,0.223750164268588,0.3026968490661,0.216335397521829,3.06815359510542,2.28223823708463,1.29319772046377
552,2.99080996376807,2.54763250841586,0.12276825691409,0.235550212329682,0.156349267780922,0.492182499723871,1.55762294805439,2.72591652930184,2.5337187719483
553,2.06306041826215,2.4317584345218,0.288950138358928,0.441636190645974,0.0524895005424893,0.448244854473042,2.757183204188,2.57041457016657,2.13918676168885
554,2.16873293002707,2.86372446156156,-0.164033530691572,0.363457361136024,0.016367245050071,0.394096458715157,2.42188596153949,2.86619110501312,2.04436900378352
555,3.01495397508361,2.74679907055573,0.151489539977348,0.230714219367491,0.223025922604354,0.331967551289757,1.96354952288087,1.80622535172101,2.56405517826597
556,0.85048285158864,3.08669069420934,-0.00369536189523901,0.319207708590512,-0.098477763978848,0.411301608018485,2.61204353676316,3.70883710972283,1.50158212813611
557,1.9467845255228,2.53438450896195,0.0514159287263458,0.255221287189003,0.198327601242882,0.243156751878643,2.16952437706964,3.00101141669926,1.58133676456454
558,1.78005829364454,3.45176917937145,-0.0938723282559184,0.345851140419287,-0.0691476561399524,0.170661799493383,2.05663831564575,2.02767445417421,1.33005684657553
559,1.29058128156724,2.64242297413648,0.11512670457687,0.226803409529875,0.18864375593227,0.186504555478788,1.63723752430869,2.06617540246202,2.65425495672242
560,2.24508548754518,2.39994501814739,0.042526414023634,0.191562063490482,0.133887952415324,0.280200878318242,1.8553082164246,3.45130601653391,2.19461876246822
561,2.17462692823997,2.15238883341975,0.245024946827945,0.291349707583953,0.0856851088015287,0.199067145561339,2.8431080293137,3.32635190388315,2.496367611849
562,2.11194975355448,2.12794377320898,0.236405435482671,0.108310218476422,0.20690289810326,0.219898446506559,2.15420001624094,3.05717424872933,2.72767524737561
563,1.98597040998876,2.98117165974898,0.176992029256542,0.157299963333744,0.0649605839664932,0.259669109226134,2.26833136380397,3.08070387032159,2.59062527620462
564,1.52915458485942,3.27012781729955,0.198497132551562,0.201646185388584,0.291302500052833,0.311188489282428,3.06981207797665,2.8969556058975,2.61146202676722
565,1.66630685698277,2.5579953372994,0.0757239943847743,0.134656377702586,0.246599803128928,0.419592702123649,2.52416717796405,3.55947353781513,2.47930206883419
566,0.460956342583628,2.06002926753564,0.0677674289790908,0.288832254768728,-0.0407203886982265,0.170014506678844,2.30022868376025,2.7616044577644,1.92862263883615
567,2.73921475404765,2.49671808962081,0.223607767894466,0.0449684977601868,0.213508209531872,0.234534712645854,1.66656973152281,2.49818635258797,2.32229700654551
568,2.23229202193551,2.2101732020238,0.0356424592166635,0.181189249239814,-0.331664548566598,0.0928825519989041,2.11287645869066,3.25058209624437,2.0083898616082
569,1.55104736450362,2.49218300091242,0.00327369938145855,0.505737203809454,-0.0950890676687419,0.49061066763777,2.31765438261251,3.02659413422014,2.1430849358529
570,1.73726115832756,3.65102006427874,0.0468790105842664,0.213165384408177,0.316731632806174,0.040207473340558,2.31823221378214,2.10085669134192,1.64294181780247
571,3.14652988365589,3.12488012341125,0.206443887229384,0.237059372546432,-0.0885038081497204,0.206836768301821,1.99994149985927,2.54440299248354,2.44016866939957
572,2.33315407815137,3.20433442118022,0.100985920152538,0.382191354189052,-0.198517491785228,0.250778001401887,2.19383391962545,2.54392356021283,2.78835114897027
573,1.60199943595425,3.09290496897397,0.0717371610184547,0.202459646846253,0.150937973032225,0.362174670271283,2.54314399727609,2.38867919134213,2.48408516891383
574,2.78967786561502,2.86125305162946,0.255417899155494,0.409986237036062,0.505420598331878,0.209881044471622,2.51077295754619,1.3053932529416,2.48666333948662
575,2.61170754727677,2.10249825598485,0.121506334682729,0.0886918253254705,0.196892362446521,0.0230486486499674,2.18552488984038,2.55167764345155,2.53824336957231
576,1.26291033944229,2.94679367315455,0.0833054594777927,0.0705121971464597,0.165123205197335,0.157936922407747,2.45497719537854,3.02443596126566,3.20756088077304
577,1.55585288185295,3.07496756532647,-0.144324881026318,0.145573309256405,-0.00951566438957592,-0.0892131779169973,1.72621198728131,2.50252577033202,2.18503617499535
578,2.27507994345218,3.35943845760757,0.20867675947633,0.16020876832048,0.575688659235171,0.147615793861099,2.06797378601531,2.23913595496636,1.50649392671987
579,1.74954617680891,2.63277535214733,0.0157362014589328,0.305490015513739,0.334430616086098,0.33991763726791,2.24954139507179,2.87779972893806,2.89157688353767
580,3.09671329003946,2.5322515243061,0.272480730961264,0.138950455369794,0.267635610573951,0.447921960487667,2.7828496143798,2.25718583431845,1.65277236037068
581,1.82950890855598,3.19805497888181,-0.190926451637397,0.211577448435733,-0.0613809475631463,-0.128821460142315,1.6332441072663,2.54990210188317,2.86049524216476
582,2.32592248749874,2.6827459342763,0.216462408454743,-0.00245153396656441,0.0462409480530299,-0.0431007743140398,1.80646347401646,2.54394962703686,2.032798498766
583,2.41012072395559,2.61670645414793,-0.0320817464872418,0.0748527616250861,-0.201146188536834,-0.324180238525884,1.37031960199947,3.3731824920183,3.13514876482218
584,1.84074319165322,2.7793483112558,0.290048050241476,0.319004388947839,0.246403144604809,0.424496188367515,2.56770394682116,2.08754515113639,2.15350891130163
585,2.3572649639721,2.71377537729611,0.157332538443152,0.311511059701937,0.116244222876162,0.413284365166321,3.23735721709859,3.09686054574441,1.98756258624486
586,2.23657700194618,2.13627195252048,0.150607052819136,0.26508977387343,0.0232519760006637,0.41662100991557,3.11830416058284,2.44577101855082,1.69044302227819
587,2.97247233224351,2.3457224607569,0.243752218313494,0.0387910991239799,0.467031321896931,0.297683338703837,1.87106186631239,3.19881933131426,1.68895790988399
588,1.79462204417342,2.09178059431923,-0.150682878547407,0.209157059768111,0.074915415883517,0.362814094271384,2.1773266771074,2.61654380902821,1.64609517341698
589,1.81851706792213,2.87403815092159,-0.0372325597019927,0.0313573113961086,0.147879067278395,-0.174650432415496,1.7289367387104,2.65497994632392,2.48246723956937
590,2.60133274599984,3.00741862937339,0.267811091463438,0.341635552161816,0.27110872811738,0.563641430993752,1.44989200453467,3.01798411351931,2.87561397198647
591,2.49893228755925,2.64954779989863,0.154960864534171,0.247535942110602,0.121704411755071,0.145673738133519,2.21622137118784,2.36261684479853,2.61811079829509
592,2.55065535116646,1.84828894598351,0.215369888936752,0.198208307517947,0.101118739222542,0.205787913345907,2.25042491011846,2.33050413799328,1.87869607925834
593,2.86944618210731,2.56360069212099,0.130841194479454,0.0800037002082695,0.161239722884839,0.343517975251784,3.02705262802488,1.95552439938679,2.12485394982311
594,2.64011852790599,2.15864516267168,0.399936841424417,0.000169699784322324,0.340971968760509,0.324411048071292,2.00344430670261,2.24790151004117,1.89381064106803
595,4.01492309403157,2.98380727526562,0.211513913888156,0.274053551898771,0.479708385097187,0.121877945024964,2.53497555919246,1.68949020257457,2.60342186916569
596,2.23793503967278,1.88343922342055,0.0290911179273375,0.281960149554329,0.172311874827458,0.322186474545472,1.85533703695587,2.74782449770329,1.82138538631051
597,2.81983139094022,2.55354026679436,0.190349222021603,0.376108938968747,0.326047895093146,0.449779308097765,2.24468597257007,1.88424119156339,2.27077776339099
598,2.11309551404708,2.54970366038404,0.0345559305212024,0.336723337672006,-0.139572229232089,0.42375995663612,2.9971435943141,3.07625385199887,2.53473946765373
599,1.55294144369987,2.22732908012679,0.125654193494899,0.0455110140717379,0.317702228892774,0.157755118425253,2.57241177560966,2.58212686131681,1.20777035491404
600,2.49809382634428,1.14956869507257,-0.0649388989052106,0.159820853110257,0.124183566939387,0.0396485549197126,1.60606287493449,3.53239014718378,2.67341612976179
601,1.60115294834,3.62353785689072,0.141259278052442,0.256315059126471,0.276053812073098,0.276970942974894,3.03223337472027,3.17131443226627,2.30651530492562
602,2.74271214891178,3.43535641493986,0.145029054592594,0.360208686520932,0.256397538845391,0.476275948760385,2.05768553214252,3.10140196344215,2.0454354554207
603,2.20686968880048,2.87764783945782,0.00688333255657171,0.275724294277092,-0.282223624344573,0.18661492445262,2.19217972242397,2.78555122510606,2.33367472741634
604,1.79809657205714,2.10456395101046,0.236549230584158,0.133749782369096,0.368055530976201,0.208647481071738,1.33232830298503,2.63265334299529,2.78021171841394
605,2.47974892232932,2.20730540066574,0.0823011132634681,0.0332484998934449,-0.157648635453691,-0.0201951882197098,2.89387437783927,2.41434179507295,1.58163030306342
606,2.74921839892809,1.50561871076366,-0.0366962057570348,0.306754489314895,0.297373642994023,0.516082587206396,2.40957121709332,2.77406895011403,2.11373266264242
607,2.25224662674939,2.18825262218115,0.359696851294401,0.236461537008419,0.6400971940619,0.15250825687035,1.78671133226537,3.11967693529922,2.85663085348346
608,2.92649521861699,2.33301988151991,0.195545565579685,0.17053423540493,0.190331324752011,0.10409695766517,2.15466830668587,2.31383349541267,3.50418058112452
609,2.49983983473541,2.33251220633765,0.0845098862904445,0.042863787024663,0.380457596185764,-0.00199743518673003,2.46367222705446,2.96107642422186,2.299542202967
610,2.57891183681339,2.54082786905629,-0.0136994180864348,0.285465411001374,-0.0446334018307285,0.318895942546462,2.51354304713303,1.98788567350757,0.737089992372457
611,1.72475326795614,2.81139112972595,0.329010053877031,0.456684110283145,0.439345947386266,0.47607902028247,2.95508513998409,1.98917621439018,2.54986293678339
612,2.28126572814963,3.10983301405207,0.0339290128629399,0.154939997258978,-0.152739856818019,0.1952525299591,1.85675585838348,2.46849948565608,2.47383252138882
613,2.32985131931645,1.48794592895111,-0.21005601814799,0.202178045010039,-0.0507955443611155,0.487778119921109,2.48263483175451,2.11283835924901,3.60326135643305
614,1.4568036481338,2.9503646871556,0.172629873381109,0.439043075542666,0.176840449230418,0.737559393426477,2.12184579984468,2.55362517622801,2.57565085575273
615,1.66107746098241,3.11492747101304,0.111774952969638,0.250339514559092,-0.165353490373435,0.210471828093843,2.18716480142206,2.62964967097184,1.96765361695345
616,1.9877924969016,3.09465868307204,-0.136561660966403,0.359022718718301,-0.189528524337857,0.521309457502523,2.03179673176774,3.08809338435069,3.22522354180918
617,3.17591570946123,1.59323433254139,0.234069668461701,0.30704427075033,0.380161949866452,0.527490060248772,2.12028335512323,1.84916149391551,2.08331796965806
618,3.10415446802851,2.45969543329566,0.19070401473191,0.147381594923663,0.300075093186083,0.305751852872644,2.4417500597397,2.18789949260799,2.19864471262766
619,2.54494384929608,2.05709151927405,0.177660132866071,0.293348445936511,0.196145847848011,0.490263247256072,1.6989007398928,2.7272456407397,3.09274862648386
620,1.8924884554846,3.38773777854643,0.307491345309859,0.238178352357435,0.219431770539206,0.386960057140183,2.60243774152285,3.09893952081134,2.87602052256096
621,1.27627826830396,1.98849928529911,0.129855183295464,0.276377386879004,0.200498543065993,0.567883262738065,2.19612961070356,2.92936546574723,3.7140698547972
622,1.90714340568597,2.3720721270096,0.0904997009928713,0.355871369379958,0.529225897634803,0.320942664270195,3.25172547971721,3.45063137192424,2.080385386513
623,1.87889259604894,2.78238276371449,0.183502471211421,0.223870781171037,0.344379033656304,0.330372979552485,1.66374303101622,2.05219284246383,1.88382937819125
624,1.65618802752184,2.33949784721862,0.172500691623295,0.301496318409071,0.263924335998135,0.212113289027763,2.42087358667945,3.09327817389086,1.62350461139196
625,2.82568625569084,2.50037171469415,-0.0367942949591352,0.055647284665656,0.321696063400136,0.210035906097613,2.26933158496608,2.58688869806815,1.43197969829069
626,2.47886033207204,2.0689455631473,0.335835935968415,0.33551419967931,0.195414744488589,0.439439159687236,2.66121533362003,2.95282026653864,2.86050571924234
627,2.59701332425758,2.46668847270713,-0.123403247029661,0.361541575234129,0.109541919776044,0.304415679973709,2.51257720767469,3.03026796631547,2.40373935617783
628,2.43030991991074,2.84472962374344,-0.0285494640607233,0.180067627063321,0.227924872217926,0.284817484302942,2.59952526688598,3.31237451957663,1.66698135619258
629,3.12967874790425,2.52500077834638,-0.12052730772102,0.454531811616452,0.411506987638669,0.438825329646319,2.42095169271919,2.317574512323,1.97745166283948
630,1.99273309762055,2.01033362781791,0.383381807720555,0.247938513446381,0.602719884048589,0.00312015307685317,2.80726695098182,2.78554940980295,1.42233002131087
631,1.93290456428767,3.25489947431693,0.242791747531893,0.376670013312604,0.232119306626219,0.585322152211468,2.34139617342717,2.77334277962881,2.49734927161332
632,1.53281500258889,2.80868232994093,0.0992792831975861,0.250019256113603,0.46311577622625,0.553396021995164,2.4536715725538,3.46141227850251,2.78826323916416
633,1.71455838139796,1.86454456770802,0.263065277852402,-0.0189550937446818,0.0463363496258019,0.194806197059049,2.41174072607739,2.78673460738833,1.78853124695611
634,2.21792843450622,2.1241650139841,0.0753829568047844,0.400913393746258,0.415520836199556,0.240327903505868,1.72596299827236,2.86620431167599,3.0419531660011
635,2.31898367035019,2.56514381978434,0.275677439828319,0.266246815649729,0.172979797693875,0.428467853406606,2.7270085693698,3.15408217233236,2.12294283453573
636,1.52693313389658,2.95555347401203,0.0602488213757364,0.242513869511502,0.258095879392579,0.437426417231082,3.23289958712804,3.5222959541937,1.88512824045677
637,2.66127682212695,1.55471095515919,0.0138342332097786,0.201963556855604,0.119949283288195,0.0853334530022864,2.91452056616271,3.02943928727575,2.22024788588268
638,2.3033262165581,2.40541368437289,-0.180577868890857,0.399671409328391,0.153773239686182,0.484998832459498,3.2574403973341,2.59177636630999,2.85834445902474
639,1.38999044051225,1.5577306364127,0.307310701543474,-0.0028399830376322,-0.0429659262325501,0.146140798984511,2.88423495049466,1.43557766754154,2.57760073320693
640,2.08646427637436,2.63227033171676,0.158313740718758,-0.083616068225102,0.207447090171009,0.0578890147019327,2.80108145454831,2.27993668476751,0.786397173950985
641,2.66553936120278,1.79705665721056,-0.0772341603309128,0.436256922641655,-0.322481029572075,0.545572675406329,2.40048188717833,3.08980826589571,2.86079997649503
642,2.21300276334973,3.01881422479416,0.0824249444311344,0.0583576772489243,0.548407083780587,0.198281325764277,3.13361796578338,1.38408470223325,2.30220507499626
643,2.62036246329454,2.44046784706755,0.102300731082722,0.08040673213392,0.0616544741384063,0.232419276624769,1.92875640978631,2.67848636785922,2.06749689753981
644,1.71131755979459,3.52453003020649,0.037416263480808,0.383048196819978,0.127443068655255,0.224790574246875,2.26634432436709,3.64410600803211,1.67162675356525
645,1.68319873920384,3.96760722780865,0.303384834083087,0.291462628376718,0.178435631807743,0.197723034573963,2.52704821735698,2.63180179487322,3.33016949601646
646,2.34948902742962,2.99565723691817,-0.118539723981284,0.182734298392468,-0.357531374159074,0.18067704421334,2.24647776740482,2.21693621450964,1.82697804814194
647,1.88835786555238,2.35982052915594,0.245244821012574,0.325365415389573,0.383029053780819,0.422669271213737,2.09117750380657,1.82036449593683,2.92096610477303
648,3.14989735653874,2.01587476494644,0.102472554541089,0.0623845874434509,0.188940958390124,0.156396778211977,2.2654206674137,1.96002929373958,1.39955262996832
649,1.90008964284431,2.39419349900098,0.141510609267225,-0.136670905355413,0.503782888709895,-0.428476058106757,1.77508430375794,2.15847385620024,1.59808182891497
650,1.81443735945172,2.99172247129509,0.0325045253318464,0.484502946341406,0.28675017146888,0.471797155418343,2.90479627388309,4.01805479003562,3.03157839364093
651,2.40897404159503,2.57836522614685,0.121973154228859,0.356502745628123,0.152224551594921,0.613884789843267,2.08252431877633,2.21813834034167,1.79797725532932
652,2.83120396590185,3.17606778776561,0.149772642441306,0.0919312057523328,-0.118274971711264,0.285674654574438,1.26155505244686,2.58978520887526,1.3242714075173
653,1.78063762366106,2.72225002650221,0.353334016676847,0.265852581714514,0.277102332526934,0.492472363142678,1.54693728901695,3.29404027086269,1.26321496853901
654,2.33141476627192,1.80641586654248,0.0909555341927337,0.17116843424017,0.231061285475241,0.165374565943921,2.55471350224541,2.93677910596925,1.78571697159969
655,1.74899558493493,1.79848425133281,0.221527024805864,0.300355132518003,0.0705180084991728,0.281272894764846,1.96094406264632,2.67496348293654,1.60299264508146
656,2.24457613523811,2.20924751907694,0.378933023344314,0.190597221384728,0.466118966576749,0.585572013877682,1.56812126956002,1.45203861986886,1.7141744278921
657,1.98525687470154,2.24309756204343,0.00729223523154477,0.116209346346959,0.105363131899604,0.441878162530257,2.57869955854184,3.48078558606092,2.55676347098066
658,3.27136728725488,2.0102151072274,0.0633962605163797,0.203915282289759,0.149343248724325,0.596716817727604,1.33246500424297,2.30436317299135,2.6349211677644
659,2.40285065309712,1.81492190937635,0.105381216863774,0.214883528288106,0.0305483207318476,-0.0070823535427559,2.67018914804201,2.62432325235012,1.85980673487526
660,2.05964108627015,1.85286876473146,0.149324397497332,-0.0282097828977731,0.372136516783137,-0.359753288485227,1.82152474958694,1.63387061842665,2.13283117438379
661,1.34562102628634,2.27849037695638,-0.161358703988343,0.389258560810532,0.425659074127621,0.34765010542165,2.5167756372344,2.8279954209061,1.69922514588638
662,2.8821471955874,3.3539567569102,0.21380693444809,0.370573605623691,0.0880674020076246,0.387483456768506,3.28951360302319,2.740220475373,2.35453966138094
663,1.64989455576332,2.18124863018089,0.019424846300634,0.0891498623842715,-0.244557471868775,0.224213245948693,2.52682102708416,1.74534486943282,1.7695960127666
664,2.06002940666447,2.06371304879804,0.0551731854652403,-0.118249030608714,0.0173402811616987,0.486797084403707,2.44197958367724,2.98017470021004,2.70770513808383
665,3.37416427638098,3.25122182019073,0.102814134276577,0.335439226064306,0.0883567927302982,0.266041331667892,2.3999039192841,2.78201135442291,1.89610679573883
666,2.49539140712434,2.4734356681026,0.116640623597847,0.335617168211307,0.347735164895094,0.317301217382536,2.53594382072354,2.14351296907949,2.92209101525823
667,2.60421355151581,3.42783356556981,-0.02039210569217,-0.0970402054244691,0.30647059465795,0.154971023439325,2.1924037102926,3.25918179736525,1.54106456248477
668,1.91389138921189,2.76848673273917,0.0587620568172252,0.327464418408374,0.23890990356232,-0.347854158164019,2.12602022739397,2.15543044095692,1.0708123044347
669,2.01711425328537,2.39542214517541,0.228882642972433,0.241185341915258,0.325139215882519,0.307570435261024,2.21188193668134,1.40681501834966,0.891648674520937
670,2.25913755087445,2.1356295010634,0.16949007811923,0.280754278991382,0.250533194782231,0.370753822230935,2.33991116131567,2.94993653692559,2.04337996607244
671,3.29595922089381,2.13105028481459,0.271608526752123,0.301832346574029,0.155134195747037,0.421787873258161,2.72015763366227,2.87490941544863,2.50134567723398
672,1.57994913021297,1.98573573485984,0.0360129736452732,0.264036768960524,-0.00708126796191187,0.1620408616701,2.56030619264357,2.31700901851805,1.70232883300895
673,1.99527796233044,3.30384843061702,0.021178387584087,0.193507068740654,0.00189417237998308,0.117962540456538,2.16419471478593,2.51429807847215,1.8598507758073
674,2.36968581333429,2.37123510819263,-0.00122849093285817,0.206129168990356,-0.135689555299957,0.275134667501608,3.03854674051669,3.39022174927059,1.55225969435363
675,2.04012870024468,1.61632776402379,0.240169010678002,0.390475259115587,0.35074859493252,0.483900377016073,2.44711748377255,2.72944669915686,2.02209870134472
676,2.5433236847418,3.11996789857998,0.354368176802777,0.128133316837252,0.546293622023595,-0.0697225529427067,2.03541805155449,3.05374214016092,2.32834449053909
677,2.48706083390995,3.46401776738615,0.335090477574279,0.216794573764556,0.301159096896026,0.423379692274577,2.26476279866563,2.49061056025675,1.54497676195505
678,2.32299084331982,2.38056794682127,0.12867827985413,0.397685619435836,0.329632335357274,0.556755018973668,3.00628950046141,3.59773991108146,3.37320782347482
679,1.85005566739164,2.43965499256612,0.0568176703468212,0.152642455998299,0.443266195120412,0.0938265376736866,2.45352321208678,2.69042221113821,1.314155433424
680,4.3583225779501,2.84147712902359,0.333869211178217,0.207819661640734,0.246182056491796,0.608216726721199,2.34842335939422,2.86573252878863,1.97825118822454
681,2.17616220241029,3.00193277560616,0.230787892129828,0.201077559741713,0.487042351568379,0.302702010755707,2.40237053969702,2.12094711206083,2.04355745504502
682,1.72006096287972,2.16905095930705,0.285593093557221,0.0599202942487799,0.371672954698885,0.364861889521593,1.79047189027043,2.84411029726342,2.39260409353263
683,1.28591731126276,2.48882823989561,0.135724655327987,0.391428322144873,0.0592980528262652,0.245938807549574,2.09903187613432,2.67808258724195,2.58333310735283
684,2.08600036053314,2.51683540176493,0.146290924004468,0.230142730086988,0.474322372726784,0.246526036899295,3.0204152082132,2.14980011863563,1.68285262099342
685,1.57751031603312,2.29805141438605,0.117310588075614,0.161503511278514,0.326934754366342,0.329045814081498,2.51250731827124,2.41687208172882,2.11158828936354
686,2.03571978626773,3.1216172330127,0.114687897469776,-0.141725927681213,-0.0771725706641167,0.241900771462651,3.21973934716024,3.382237892822,2.14443144722673
687,2.88025864587137,3.33469170053002,0.198067778277346,0.373146149840776,0.632624137345452,0.0830829594492496,1.85010914487013,2.48004487062229,2.57175000837603
688,2.99592037190667,2.25976924480787,0.298259491124792,0.103061613018634,0.0917825933551798,0.462263294550456,2.03707470295914,3.03770066012383,2.76451498399618
689,3.02108657454957,3.15402744219046,0.175759529066632,0.351331950238171,0.44614715326247,0.145589083488245,2.78187463251191,2.32292083178926,2.34446566557793
690,2.14122411133148,2.4476429932634,0.306318901007611,0.321416983693032,0.270583206239482,0.484510870885241,1.47597059962795,2.69291031408364,1.93875071868912
691,2.90251899680414,2.55681766903115,0.129413893932538,0.289445957387307,0.191957560508666,0.503912615489853,1.39367153267887,1.96440216151478,1.71175002006102
692,2.89529047683372,2.21926346270957,0.156251769527991,0.226179500124082,0.0936819007977543,-0.00819512110974983,2.13147145275601,2.02522796434054,2.35014575240111
693,0.942131387609356,2.66231974877297,-0.0228272911827978,0.300707796506633,-0.0480610449099231,0.239362596838277,3.10400870098701,3.47872027812503,1.60791616888071
694,1.89861741083126,3.19189621594388,0.287540370732953,0.176251845545781,0.349682746594584,0.480417454164011,2.39886367678159,2.09872192265623,2.24435764858897
695,2.050459534575,2.34662306974115,0.234514935526565,0.242754307252143,0.379788980446666,0.626280439286175,2.23627023135747,2.46232672203158,2.4712538956962
696,2.80356473801026,2.76480656675329,0.0957658449074183,0.238217135575748,0.505718663526656,0.325182621373877,2.30628949335163,2.51460418035398,0.687455090921247
697,2.4627976018427,2.14471167826986,0.246504297740584,0.194887805462494,0.261805790994553,0.262867529688907,2.07731400183686,3.31692478774239,1.20079633022883
698,3.70304112553344,2.06183458952563,0.0366679356243512,0.317768502047884,-0.127385525256588,0.436447127471213,1.49487032425169,1.79762857043678,1.02586459079623
699,1.88927025398836,3.19728348401625,0.278382917966475,0.271459756616201,0.239600358849462,0.336052877802848,2.17110205959298,2.83022699451699,2.9353433694629
700,1.75379777896181,3.05868126653296,0.0878388718855172,0.272943637115691,-0.192528880549554,0.510391137039379,2.49045332420474,2.65607643740399,2.91753310923567
701,2.85888840459434,2.45499825160058,0.407092478202567,0.0193619682389199,0.353795130078119,-0.00315756150930451,1.71335327391564,2.1896253767549,3.05183854387967
702,2.20066027194032,2.82148089707981,-0.0393063154580127,0.0269431141182987,0.249583650127924,0.0407891151609527,2.30098475136833,2.64945347999553,2.18342820591883
703,2.81252946732554,2.99658361803285,-0.0752519880090678,0.039475684251104,0.128710540695055,0.0492561524237356,1.26540166474598,2.54169096781895,2.02306080560184
704,2.33159240991101,2.47354192295817,-0.180851533457871,0.20778379517657,-0.0367549316041877,0.407821541564452,3.36723212333172,2.75215030081011,1.11271604629278
705,2.63039022931044,2.07809969676913,0.227217372126725,0.166822029694189,0.266909463579877,0.371859090024885,2.03337801610933,1.72183957361555,2.66396306223188
706,2.42970541326982,3.04306137906543,0.218878473947015,0.28757872023095,-0.0428594801403249,0.105864381787998,2.18271137906688,2.28921678094735,2.21459280587811
707,1.58561481998652,2.89756532210862,0.0849079068413161,0.328456681971396,0.185452377855077,0.331025985540489,2.18575787552254,2.44913043252942,2.99375999049385
708,2.11034825378528,2.8932544263858,0.0276415903434562,0.219814218274811,0.356608554594421,0.329494885453608,3.22191331086568,3.08864188260449,2.40466302078508
709,2.48862374032292,1.7809644105731,0.157514922464313,0.384890170756373,-0.00596578068629545,0.411442567144372,1.73420938550746,3.41807605460669,1.6658153477141
710,2.56643173620861,2.81829844275809,-0.00209544639216386,0.482690604787216,0.400749673672729,0.414751629214429,2.0144738395708,2.22109853537357,1.4191452847747
711,1.87958136728221,3.79306961262277,0.185305527227036,0.471050456189185,0.131595358285536,0.536092098282237,1.66404020071916,2.38422107889487,1.7042090113363
712,2.20169757043183,2.2834185836553,-0.0973995342915697,0.0853500644784012,-0.29456406304389,0.10472292622632,1.99180197438556,3.13653252978882,1.60201453704044
713,1.71474836506476,3.10293180354939,0.00113899914122578,0.229408070787174,0.442887077412872,0.147761780255154,1.85085411926878,2.82048823723304,1.76078117923977
714,2.35826304651992,3.24192550753116,0.123192244659307,0.326864834262602,0.248047611910431,0.244016100011037,2.19281479450822,2.98813563428147,2.78351644973777
715,0.755755923584004,1.78866471925901,-0.235224039371381,0.0780881179949446,-0.214581424082096,-0.23855371568424,1.70815942341714,3.0933249349778,2.56305361622529
716,2.72871069762722,2.36189114176843,0.173055943599937,0.180584518379352,-0.00500439071428665,0.347530485589268,2.32094626106805,2.24401679205538,2.48643882863583
717,2.62197679786098,1.82064000811544,0.194471444508682,0.341673973665233,-0.0177601700394583,0.338371405184059,2.08179976622462,2.22468292925374,1.57580725679667
718,1.39634635163649,2.61412437829982,-0.0498627370011023,0.145524139720331,-0.107071756950342,0.4734654248987,2.43727324581773,2.46879250450028,2.17553843575191
719,2.53576343624087,1.9628712313323,0.147795021334366,0.286645911858303,-0.0649975573165412,0.055244050334298,1.95061956181754,2.72376601901137,2.73586378233565
720,3.10466079083378,3.29674437924838,0.133134417665323,0.0982969285744289,0.351287124388034,-0.179184158963189,1.85560674162997,2.06754798712644,3.34417627219185
721,2.03375495466147,2.89277349883698,0.0655274629718231,0.241858900827852,0.0856831811215278,-0.132647433502044,2.70779036567028,2.12599920915923,1.9265662311911
722,2.06245557131288,2.29811319204156,-0.145032078417824,0.260496570364405,0.0444529194034179,0.0985467250181075,2.82276962207514,2.30275511214996,2.52259334364625
723,3.12797782305359,1.76926215355488,-0.105646400994778,0.088008923347457,-0.141349967051144,0.295193509752999,1.84445475185219,3.54113296372136,2.39059325982147
724,2.29828460810873,2.58981779620967,-0.0504967476130117,0.176996598764314,-0.00582822822216213,0.113574363481757,3.43170060611004,2.95664491737202,1.83387151845586
725,2.52216534291093,1.68228535315707,-0.130733636900122,0.305123884087266,0.0210541828158695,0.417993791770984,2.24493242265546,2.00246180459507,2.78559833971698
726,3.04602576273347,1.84230946705389,0.382594839108157,0.189983124035579,0.329372313674086,0.508210516729762,2.44278500516248,3.1782307537582,1.61248759182292
727,1.16161194684051,2.43798439236947,-0.0518657480071934,0.146553960132162,-0.121629377302363,0.104993491039385,2.5584935245242,2.697129687062,2.512078838452
728,2.5675247089373,2.24148743533536,0.0170964096798559,0.0600688363553515,-0.110294704351115,0.536188006668998,2.03280705272979,1.74668326651571,2.43072003633121
729,2.30529454777259,2.14355556121302,0.122056376767283,0.225826429491198,0.328859820679699,0.235625734021716,3.21476576152025,2.82360627841329,2.20937484440579
730,2.38669277754929,3.50563755937798,0.325190108125762,0.171361861868835,0.336619791013143,0.181601573284558,2.75989169269505,2.52658677245152,1.69880838455527
