cs,off_play_caller,season,n_plays,H_situ,H_lg,H_vs_lg,guess,guess_lg,guess_xs,H_seq,seq_lift,lean,lean_abs,epa_play,epa_next,qb_cpoe,qb_epa,n_db,primary_qb,n_primary
Nathaniel Hackett__2016,Nathaniel Hackett,2016,583,0.840419898483175,0.837923004970484,0.00249689351269078,0.651425780194,0.654456481447781,-0.303070125378102,0.804775039509002,0.00778180955844177,0.033502844055255,0.372241504464816,-0.140457054961207,-0.00913417249038578,-5.63697888719142,-0.141775325556672,325,B.Bortles,324
Nathaniel Hackett__2017,Nathaniel Hackett,2017,997,0.847521524498015,0.843138171167607,0.00438335333040851,0.651744247428947,0.65144669326223,0.0297554166716618,0.816277095857932,0.00444937998101025,0.0691112584640892,0.386003167647775,-0.00913417249038578,-0.0729636908467005,-4.95702775483279,0.00690592706950319,516,B.Bortles,514
Nathaniel Hackett__2018,Nathaniel Hackett,2018,567,0.833397071220361,0.8418524806011,-0.00845540938073885,0.668522001013667,0.652657261012563,1.58647400011035,0.79468545073321,0.0115175225614927,0.0293727472319385,0.356499017638399,-0.0729636908467005,,-5.98002145932594,-0.0588059756927434,315,B.Bortles,289
Nathaniel Hackett__2022,Nathaniel Hackett,2022,567,0.830272508260947,0.833690754579743,-0.00341824631879561,0.65642828002776,0.654882616956244,0.154566307151593,0.780405363679751,0.0150283357731907,0.00844979028314402,0.361410379879558,-0.101690694516693,-0.228756688646358,-3.93918299511688,-0.0796093615402064,338,R.Wilson,295
Nathaniel Hackett__2023,Nathaniel Hackett,2023,781,0.811781783059198,0.819249197920449,-0.00746741486125047,0.670694004756668,0.667005358939423,0.368864581724493,0.76016827872465,0.0117096375811413,0.0329511355747029,0.349100411749146,-0.228756688646358,-0.150458813965739,-5.2046738850796,-0.245764853711714,460,Z.Wilson,345
Nick Caley__2025,Nick Caley,2025,1048,0.832917127056277,0.847616224850825,-0.0146990977945478,0.676844879894331,0.650379026880265,2.64658530140653,0.792082467236544,0.0150037259700276,0.0240548796034667,0.356729253369405,-0.06969890718959,,-3.24770543433476,-0.0139942038472401,594,C.Stroud,442
Nick Sirianni__2021,Nick Sirianni,2021,371,0.852357324996305,0.854646896470711,-0.00228957147440578,0.657470193726017,0.646629366547674,1.08408271783432,0.817685519799649,0.00836873585912112,0.00995905040650375,0.386276651806427,0.0233338758490796,,-1.02219533049659,-0.0388294440454564,199,J.Hurts,198
Norv Turner__2015,Norv Turner,2015,887,0.813614680582646,0.852980861590163,-0.0393661810075171,0.692992117710453,0.647593347270191,4.53987704402613,0.771310022911128,0.0235994649638056,0.0695234648589352,0.351335380776558,-0.0113452335602876,-0.0799333211747775,3.57579581585585,0.00936110210605547,460,T.Bridgewater,452
Norv Turner__2016,Norv Turner,2016,335,0.815669879271417,0.83237268636649,-0.0167028070950739,0.691029028261077,0.663128465522263,2.79005627388144,0.769832031535621,0.0210196802334068,0.0230953424390572,0.366056000975086,-0.0799333211747775,,-0.312728413754266,0.00814287713175325,195,S.Bradford,164
Norv Turner__2018,Norv Turner,2018,839,0.850091537521261,0.858699140881494,-0.00860760336023247,0.651349715578566,0.642699218091998,0.865049748656821,0.81067841043471,0.0125834979051874,0.00829143980262681,0.372916132389291,0.079205605088481,-0.0463695237918769,2.16208526205808,0.093965688943822,498,C.Newton,433
Norv Turner__2019,Norv Turner,2019,651,0.832794835627261,0.846626490703559,-0.0138316550762981,0.666034293400685,0.649817434942208,1.62168584584775,0.784700923524684,0.0143145918127449,0.0104030318867227,0.350205434094285,-0.0463695237918769,,0.0786843050516781,-0.0299583706712899,410,K.Allen,318
Parks Frazier__2022,Parks Frazier,2022,407,0.847064435929071,0.855320819905669,-0.00825638397659811,0.656527852263852,0.64468260063698,1.18452516268728,0.804037795819981,0.0136524199504663,0.0726739028491611,0.357948130797549,-0.146530615521891,,-1.92669782963098,-0.135390272146661,219,M.Ryan,148
Pat Shurmur__2016,Pat Shurmur,2016,436,0.833125732726837,0.851279671155703,-0.0181539384288651,0.670399798287397,0.646779799158961,2.36199991284364,0.790646746203704,0.0160830298303658,0.012759136514516,0.352516981080995,-0.0198320494416309,0.0521788358854713,6.20487490318772,0.124284146510528,277,S.Bradford,274
Pat Shurmur__2017,Pat Shurmur,2017,895,0.841780061274158,0.856091817317759,-0.014311756043601,0.661287490073652,0.644958093768026,1.6329396305626,0.795780706329491,0.0179052469686115,0.0307248147506287,0.369248290168507,0.0521788358854713,-0.0323324372382819,3.6120336557231,0.172680982020996,505,C.Keenum,459
Pat Shurmur__2018,Pat Shurmur,2018,830,0.819961241320488,0.829868738781755,-0.00990749746126651,0.673701328962767,0.664229422634634,0.947190632813344,0.76932318688091,0.0162981077408921,0.0133767666856209,0.349804254064718,-0.0323324372382819,-0.0680589159764552,-0.136744609937582,-0.00237870926338132,514,E.Manning,513
Pat Shurmur__2019,Pat Shurmur,2019,817,0.816974780491458,0.829142286079866,-0.012167505588408,0.671044870522811,0.66133559037051,0.970928015230099,0.763440341067225,0.0137712604023116,0.00624317943028455,0.348986452310876,-0.0680589159764552,-0.0845410478336945,-1.95105785196954,-0.0642984802769377,506,D.Jones,391
Pat Shurmur__2020,Pat Shurmur,2020,782,0.848070591984179,0.845154450969763,0.00291614101441562,0.646645790916459,0.653280088819563,-0.663429790310366,0.808040031407268,0.00919853970921225,0.0493753512897303,0.371360062762066,-0.0845410478336945,0.000735641201560983,-4.05872402533057,-0.0771269900708068,431,D.Lock,349
Pat Shurmur__2021,Pat Shurmur,2021,760,0.834546251732437,0.843706937146181,-0.00916068541374415,0.660764418537358,0.652183991317046,0.858042722031194,0.79158115863828,0.0145752094655076,0.0428316397886524,0.366037220272579,0.000735641201560983,,1.92876646681408,0.0221750554055145,437,T.Bridgewater,341
Pep Hamilton__2015,Pep Hamilton,2015,437,0.816537095382939,0.837081016215636,-0.0205439208326976,0.686429206888959,0.662901834991091,2.35273718978678,0.766272884444673,0.0186797897595207,0.0130669884127937,0.35315593173493,-0.124764502118375,,-5.2816104129249,-0.0987339633031026,271,A.Luck,193
Pep Hamilton__2022,Pep Hamilton,2022,766,0.846892722698661,0.847520917547732,-0.000628194849070951,0.646950296399536,0.645363092256912,0.158720414262492,0.806152194697709,0.00846348557842536,0.0398773664399476,0.383293153470085,-0.208750899184273,,-5.08589760273465,-0.199684948381292,427,D.Mills,373
Pete Carmichael__2022,Pete Carmichael,2022,880,0.843306186659549,0.850632891100175,-0.00732670444062544,0.659323263733007,0.645531467899317,1.37917958336901,0.800604412874953,0.0167193563080449,0.0885565571571615,0.371789282331751,-0.0467286672673281,-0.0301543017864112,0.931059251846883,0.0209442796625782,467,A.Dalton,340
Pete Carmichael__2023,Pete Carmichael,2023,906,0.823458222163523,0.841830342335492,-0.018372120171969,0.670786146584964,0.650922177900233,1.98639686847313,0.775283540944727,0.0175587322047958,0.0303688174561818,0.355888263501276,-0.0301543017864112,,1.201800247807,0.0136148451075606,539,D.Carr,492
Press Taylor__2023,Press Taylor,2023,900,0.830723846550964,0.852674536182404,-0.0219506896314399,0.676042777870138,0.647077555191506,2.89652226786322,0.784768057221134,0.018935170099052,0.0197216212666697,0.356427719303303,-0.0662937128756806,-0.0243776224642001,2.41332858198821,0.0305529026046858,539,T.Lawrence,499
Press Taylor__2024,Press Taylor,2024,809,0.826782502603581,0.849100950839213,-0.0223184482356327,0.670140074486907,0.647399214035132,2.27408604517746,0.768449034976523,0.0227905238555636,0.0354058972947824,0.348331217620665,-0.0243776224642001,,-0.124093001099362,0.0388787427970214,462,T.Lawrence,234
Randy Fichtner__2018,Randy Fichtner,2018,946,0.824634121049687,0.86588082504877,-0.0412467039990829,0.682116643268724,0.638206204104528,4.3910439164196,0.768323319292056,0.0282574201796214,0.091391332699557,0.355037477426625,0.0980365089560392,-0.153838833548941,1.48956027081712,0.191725541425826,662,B.Roethlisberger,650
Randy Fichtner__2019,Randy Fichtner,2019,830,0.828061809337996,0.833583599346393,-0.00552179000839637,0.667347631818702,0.659267515876486,0.808011594221647,0.778814140098347,0.0129145372193565,0.0399340074913327,0.354436951238348,-0.153838833548941,-0.00622353471948127,-0.595223631762779,-0.0719830644756002,473,M.Rudolph,278
Randy Fichtner__2020,Randy Fichtner,2020,868,0.824147672137312,0.844111644007168,-0.0199639718698562,0.675939118978573,0.651261119450826,2.46779995277471,0.772969052625589,0.0196386965883308,0.0725339646129291,0.376003893032189,-0.00622353471948127,,-1.82308488939371,0.0729945972205071,593,B.Roethlisberger,556
Rich Scangarello__2019,Rich Scangarello,2019,812,0.838735359193028,0.850866154578669,-0.0121307953856408,0.670166767103303,0.649787451313646,2.03793157896568,0.792196056651303,0.0176501545518811,0.0375616549527997,0.370385578425207,-0.0635168499780088,,-0.260433428305343,-0.023292321283592,455,J.Flacco,243
Rick Dennison__2017,Rick Dennison,2017,868,0.845779332061856,0.826263786542229,0.0195155455196273,0.647852465276968,0.660565097842151,-1.27126325651832,0.812385448875343,0.00325371667575736,0.0725423717004363,0.381542547541555,-0.0590635439072635,,0.112878571233482,-0.0209838361153591,440,T.Taylor,414
Rob Boras__2016,Rob Boras,2016,754,0.828318980842994,0.835567562456512,-0.00724858161351794,0.660609185313359,0.653610617817565,0.699856749579364,0.768311657247689,0.0152005809618305,0.0161754103273707,0.362207945772207,-0.199041838241266,,-5.74441479146481,-0.217990923969464,440,C.Keenum,311
Rob Chudzinski__2015,Rob Chudzinski,2015,458,0.830120141943104,0.834613369216007,-0.00449322727290313,0.66528427130137,0.655590969952713,0.969330134865676,0.788969158178794,0.00963701633278025,0.0280262140239951,0.363207642411951,-0.0906580191891234,0.027273327721843,-5.07763983607292,-0.0082121087411099,274,M.Hasselbeck,179
Rob Chudzinski__2016,Rob Chudzinski,2016,870,0.848398175213325,0.867675776013907,-0.0192776008005818,0.660406583315693,0.640803480551173,1.960310276452,0.80740828869076,0.0151437541245302,0.0473202199343293,0.363420476798696,0.027273327721843,-0.0950856706700832,0.545124432094664,0.0580150972214003,541,A.Luck,524
Rob Chudzinski__2017,Rob Chudzinski,2017,823,0.82796033492272,0.828319270200513,-0.000358935277793182,0.665052988474312,0.658748310234898,0.630467823941383,0.783066536971089,0.010143080707899,0.0563095636204123,0.364476066621367,-0.0950856706700832,,-4.34060550778715,-0.0648564162993127,436,J.Brissett,422
Ryan Grubb__2024,Ryan Grubb,2024,893,0.838489966879056,0.849149892954973,-0.0106599260759171,0.666900187537452,0.649868182439232,1.70320050982202,0.799222583447291,0.00985367823535821,0.00769772880355021,0.362782762055301,-0.0350307008433203,,5.16356712252629,0.0235905646498939,554,G.Smith,546
Scott Linehan__2015,Scott Linehan,2015,840,0.837009671310509,0.851736441952782,-0.0147267706422726,0.661003433504917,0.646062553378646,1.49408801262707,0.789482019692253,0.02042239290824,0.066796539901268,0.350698957734165,-0.104612089911271,0.132780639870648,-1.4243769888268,-0.108325317788131,463,M.Cassel,185
Scott Linehan__2016,Scott Linehan,2016,912,0.846129118111769,0.863280632920112,-0.0171515148083431,0.658319909261159,0.640681322628804,1.76385866323556,0.800941110694295,0.0204726618251468,0.0372893965656036,0.364811352617516,0.132780639870648,0.0261800388249679,2.80516238568665,0.178586584439696,491,D.Prescott,467
Scott Linehan__2017,Scott Linehan,2017,805,0.835577978350906,0.854649935610537,-0.0190719572596311,0.666090028171252,0.641395837222267,2.46941909489857,0.787259621821614,0.020425260832552,0.064950155064186,0.355121527288271,0.0261800388249679,0.0127873311302146,-1.13509308952124,-0.00274115124353974,415,D.Prescott,415
Scott Linehan__2018,Scott Linehan,2018,998,0.846105134507566,0.858135889665049,-0.0120307551574834,0.653335496157404,0.643296303131919,1.00391930254842,0.792500055930902,0.0262705232360918,0.0220115030919741,0.354961359690509,0.0127873311302146,,1.43498295885172,0.0677107238856527,573,D.Prescott,573
Scott Turner__2020,Scott Turner,2020,842,0.823503119827696,0.843669941938397,-0.0201668221107006,0.666103954296792,0.652470352517987,1.3633601778805,0.77661831793469,0.0173387021292526,0.0155200006931383,0.353339294418516,-0.092727613106713,-0.0375215363068943,-1.75360024747787,-0.121561973205894,530,A.Smith,251
Scott Turner__2021,Scott Turner,2021,880,0.855113104817637,0.862566684107415,-0.00745357928977841,0.648934536059319,0.635841121338781,1.30934147205385,0.821705737307345,0.0130069588538755,0.0310339131646535,0.367809527960013,-0.0375215363068943,-0.0702901041871694,1.86702680492073,-0.0354084659908559,477,T.Heinicke,439
Scott Turner__2022,Scott Turner,2022,958,0.86046829538672,0.85951193163726,0.000956363749460176,0.644959322185905,0.641646216255441,0.331310593046397,0.829995419036499,0.00885920091447301,0.0930885053502245,0.381117497051683,-0.0702901041871694,,-0.656082020756208,-0.0859392309419931,485,T.Heinicke,261
Scott Turner__2024,Scott Turner,2024,430,0.837219582475552,0.843409985642886,-0.0061904031673341,0.67129236129783,0.650353575096711,2.09387862011191,0.806707927074115,0.00676875078110606,0.00727412704118459,0.3694269473123,-0.10659368111951,,-5.24741521146563,-0.0899439672848846,260,A.O'Connell,147
Sean McVay__2015,Sean McVay,2015,857,0.843510806876894,0.849692922413946,-0.00618211553705172,0.657945376926204,0.650172378004013,0.777299892219152,0.795438003861341,0.0162799869584809,0.0176652949368588,0.376238401414111,0.0529671300561727,0.0968873051051879,6.42827942297341,0.186692365350792,492,K.Cousins,482
Sean McVay__2016,Sean McVay,2016,935,0.83612566095121,0.859138806189252,-0.0230131452380428,0.661920701587388,0.642310229047133,1.96104725402549,0.790132330139313,0.017297500170692,0.0122271227804735,0.370368793096772,0.0968873051051879,0.0437327224722619,4.5826981772076,0.19559943304121,583,K.Cousins,582
Sean McVay__2017,Sean McVay,2017,767,0.833483215268956,0.838233946581667,-0.00475073131271053,0.662685775502661,0.654202630239174,0.848314526348748,0.788433453132259,0.00670234477954013,0.018480397751154,0.373453283655752,0.0437327224722619,0.121770685942452,-1.98786412072075,0.123116198859774,474,J.Goff,451
Sean McVay__2018,Sean McVay,2018,966,0.844203261409885,0.866639488162005,-0.0224362267521195,0.669249301283817,0.636858423870901,3.23908774129159,0.795714651234324,0.0194946633705071,0.0213111785103569,0.370210652256975,0.121770685942452,0.00714978534720113,-0.848862023031624,0.153298310997335,600,J.Goff,595
Sean McVay__2019,Sean McVay,2019,844,0.834369336480422,0.845493617816908,-0.0111242813364858,0.675098171492867,0.653537446685209,2.15607248076583,0.787133284580634,0.0144798054441512,0.0213213786968334,0.362661795686242,0.00714978534720113,-0.00970646834434788,-2.07053434162859,0.101610285912715,535,J.Goff,532
Sean McVay__2020,Sean McVay,2020,999,0.835277659629816,0.851220164428838,-0.0159425047990215,0.676957575578106,0.645329686884702,3.16278886934043,0.791557583014688,0.0116508173194209,0.00339100213797854,0.380997312155452,-0.00970646834434788,0.0527743664329571,0.640557672744407,0.022150592943937,586,J.Goff,541
Sean McVay__2021,Sean McVay,2021,968,0.835683079729776,0.855879758626816,-0.0201966788970391,0.66403705778813,0.643747538289843,2.02895194982869,0.786457719348876,0.0164575682322287,0.0295848802640296,0.365669791063309,0.0527743664329571,-0.0857880016643506,0.555065051755971,0.169327332448626,617,M.Stafford,614
Sean McVay__2022,Sean McVay,2022,755,0.845812941866507,0.838347470882301,0.00746547098420514,0.661227828629867,0.652482509086706,0.874531954316105,0.809684240673539,0.00512621726856588,0.0352143788673233,0.384809015099181,-0.0857880016643506,0.0615640301905802,-3.44429710327484,-0.111002759821001,437,M.Stafford,255
Sean McVay__2023,Sean McVay,2023,939,0.839770476749503,0.85656600242963,-0.0167955256801277,0.666799482765494,0.640296817595426,2.65026651700684,0.801131392715368,0.0139419595701722,0.0135554092379804,0.377378322160282,0.0615640301905802,0.0159516899537778,-1.92066568410946,0.123036938326894,556,M.Stafford,507
Sean McVay__2024,Sean McVay,2024,1046,0.857762374800184,0.858770878196297,-0.00100850339611347,0.652495333337594,0.642486483261268,1.00088500763257,0.825814446619755,0.00741495716870722,0.0310204493035038,0.38504392995248,0.0159516899537778,0.13342322819323,-0.735609473720674,0.0755039072604145,607,M.Stafford,562
Sean McVay__2025,Sean McVay,2025,976,0.865324273266285,0.882726070495176,-0.0174017972288917,0.643820159343674,0.626361941830239,1.74582175134355,0.827588559307058,0.0152577035172422,0.0315440650494983,0.384028359843021,0.13342322819323,,0.188864343661497,0.239594943889635,611,M.Stafford,611
Sean Payton__2015,Sean Payton,2015,902,0.820865155456532,0.844012479118138,-0.0231473236616057,0.677605191038408,0.654204033820738,2.34011572176699,0.769277043435976,0.0234595756653898,0.0259315193839321,0.360166301806261,0.119046279482437,0.0734126238848767,3.84237074387678,0.239453534572083,579,D.Brees,543
Sean Payton__2016,Sean Payton,2016,925,0.851269857039967,0.867218330094588,-0.0159484730546208,0.650443148968281,0.637053102396081,1.33900465721992,0.808911675892889,0.0160402150492215,0.022121948583706,0.372585575870566,0.0734126238848767,0.124002990831992,4.32824044885601,0.166245081793756,586,D.Brees,586
Sean Payton__2017,Sean Payton,2017,810,0.850210549102779,0.863414463802175,-0.0132039146993956,0.659790145932451,0.638845962581173,2.09441833512777,0.809631759160106,0.0141828858665528,0.00877288142104209,0.373501420205022,0.124002990831992,0.0927867868254593,2.78752770531794,0.220107774888848,488,D.Brees,487
Sean Payton__2018,Sean Payton,2018,904,0.856732813562816,0.869219451568088,-0.0124866380052721,0.654391208244661,0.636204898428643,1.81863098160181,0.82086910660825,0.0141799051109719,0.00085569778045192,0.379941596229256,0.0927867868254593,0.0772151983151494,4.26861245244269,0.206437116153382,535,D.Brees,515
Sean Payton__2019,Sean Payton,2019,850,0.841344315638893,0.859572432280175,-0.0182281166412817,0.658558161506052,0.640174811449671,1.83833500563803,0.792804393590301,0.0188824314100372,0.030032404038836,0.361487569204148,0.0772151983151494,0.0822959244051445,3.71571575833624,0.137479637241018,534,D.Brees,342
Sean Payton__2020,Sean Payton,2020,917,0.848843367806133,0.858528622824971,-0.00968525501883821,0.651330491701953,0.64089789003332,1.04326016686327,0.809073648707523,0.0115986833601499,0.0341526251956577,0.371231831171455,0.0822959244051445,-0.0859014378401338,1.22633070839562,0.11519651256826,529,D.Brees,407
Sean Payton__2021,Sean Payton,2021,860,0.830867556909209,0.835777302932045,-0.00490974602283589,0.667014028727519,0.655722483165386,1.12915455621334,0.785746019561652,0.00985568401130288,0.0590647777759059,0.382232617318284,-0.0859014378401338,,-6.64013217389584,-0.0787326945045086,451,J.Winston,161
Sean Payton__2023,Sean Payton,2023,842,0.851131632858849,0.851106348804899,2.52840539499699e-05,0.649324562074897,0.647589130559677,0.173543151521982,0.81253746462964,0.0116104492551107,0.0385494851407699,0.365922306485103,-0.0534811648512349,0.0043934151661816,3.92901973817686,-0.0450089494430386,472,R.Wilson,409
Sean Payton__2024,Sean Payton,2024,816,0.827412745512702,0.841169591768044,-0.0137568462553421,0.670333546441902,0.651830525915353,1.85030205265488,0.780076162697483,0.0163459057562665,0.000568972325281176,0.371655173280149,0.0043934151661816,0.0327206996804697,-0.224076621576186,0.050595329768031,473,B.Nix,471
Sean Payton__2025,Sean Payton,2025,1015,0.825022085273218,0.847972914676025,-0.0229508294028077,0.668379710906807,0.64748981386892,2.08898970378869,0.772820396035757,0.0196388609984969,0.00335072575531576,0.357889008551396,0.0327206996804697,,-1.46026649316723,0.0598714800635785,610,B.Nix,574
Shane Steichen__2019,Shane Steichen,2019,432,0.841500545267729,0.864666662210167,-0.0231661169424373,0.669572703161916,0.641736368116971,2.78363350449448,0.799230260949557,0.0198723538848077,0.0296933028364071,0.343742542072303,0.0210376862195406,0.0409831000385143,4.14932452617808,0.0540573914773139,263,P.Rivers,263
Shane Steichen__2020,Shane Steichen,2020,961,0.830536582485537,0.856255017248326,-0.0257184347627885,0.665400264238347,0.644938917766162,2.04613464721847,0.781226713406992,0.0205945070733278,0.0280135099026961,0.35903497941164,0.0409831000385143,0.0506640511012501,1.64831958086635,0.179153385179862,553,J.Herbert,520
Shane Steichen__2021,Shane Steichen,2021,439,0.864753780492437,0.873000723204763,-0.00824694271232529,0.642460715153131,0.634759485052707,0.770123010042356,0.837879356167297,0.00991137367158057,0.0957424172236328,0.398877678400835,0.0506640511012501,0.145849950559678,-0.170005257217046,0.0287148541662477,211,J.Hurts,157
Shane Steichen__2022,Shane Steichen,2022,952,0.837976831744678,0.859998191698082,-0.0220213599534047,0.67406135195646,0.641022871097715,3.30384808587447,0.784291232518064,0.0255757746884338,0.0259536545833244,0.389847312693899,0.145849950559678,-0.0196224243372647,3.93335706034264,0.209861624646931,521,J.Hurts,445
Shane Steichen__2023,Shane Steichen,2023,945,0.817095953287328,0.852397606381074,-0.0353016530937462,0.680700349179488,0.645112458782862,3.55878903966255,0.762601819310831,0.0210192280512799,0.045440110761337,0.375426209690394,-0.0196224243372647,-0.0680629253807689,-3.67403852217125,0.0289194117934784,520,G.Minshew,438
Shane Steichen__2024,Shane Steichen,2024,941,0.840564820525045,0.849736796362002,-0.00917197583695661,0.669402125513704,0.646805601782177,2.25965237315273,0.79983149882879,0.0113402178393944,0.0893212446307527,0.389926964747665,-0.0680629253807689,0.0410127682875789,-6.13495837145322,-0.068103447591079,485,J.Flacco,247
Shane Steichen__2025,Shane Steichen,2025,828,0.835685347584529,0.858726711827382,-0.0230413642428533,0.675484197549753,0.642195830447072,3.32883671026812,0.78728564410335,0.0181159068936992,0.0128739979568024,0.387202993845162,0.0410127682875789,,0.790504420842598,0.0849580329622705,472,D.Jones,331
Shane Waldron__2021,Shane Waldron,2021,807,0.834323926094798,0.844035463194095,-0.0097115370992974,0.656283328777088,0.648494226223946,0.778910255314136,0.784788271453563,0.011724271193616,0.0322204820599402,0.360267942104272,0.030412978788933,-0.0102550768096972,3.66339993578881,0.0288853122435709,465,R.Wilson,377
Shane Waldron__2022,Shane Waldron,2022,914,0.849435010998149,0.860338657470436,-0.0109036464722866,0.662457272145641,0.640963968925276,2.1493303220365,0.811039720078562,0.0114765279051646,0.0173321336882772,0.380611129977314,-0.0102550768096972,0.0270028034772937,4.71853384604821,0.048299889516366,539,G.Smith,538
Shane Waldron__2023,Shane Waldron,2023,886,0.82184286581631,0.847418153229929,-0.0255752874136194,0.675728135690105,0.645877003869431,2.98511318206739,0.776087407889586,0.0190043547666768,0.00151455611764176,0.34334368540424,0.0270028034772937,-0.134208628527125,1.08741392089863,0.0697175730650817,545,G.Smith,481
Shane Waldron__2024,Shane Waldron,2024,479,0.819230483301152,0.828881162148497,-0.00965067884734494,0.667309109419627,0.661687170427541,0.562193899208596,0.772107729344283,0.0111044824016483,0.044024935906018,0.358226588909711,-0.134208628527125,,-1.73540572597556,-0.195076857826112,274,C.Williams,274
Steve Sarkisian__2017,Steve Sarkisian,2017,971,0.842542952826739,0.84665249874928,-0.00410954592254043,0.642787310419471,0.648765626600362,-0.597831618089106,0.797726497586371,0.015890876417365,0.0312742331093052,0.36501678463789,0.0268684965600813,0.0729985006713556,2.14279326420386,0.114288203640872,550,M.Ryan,549
Steve Sarkisian__2018,Steve Sarkisian,2018,785,0.833753317844071,0.850738191873505,-0.0169848740294349,0.668425519027865,0.645233398842143,2.31921201857226,0.787886201513424,0.0193336346127898,0.0341042587142082,0.371464215779001,0.0729985006713556,,4.64053120841539,0.192568403357947,501,M.Ryan,499
Tanner Engstrand__2025,Tanner Engstrand,2025,646,0.826191902883232,0.818430969137623,0.00776093374560949,0.668169494453203,0.665809915261199,0.235957919200402,0.783767991958219,0.00484478749151296,0.108237366246827,0.367413182342108,-0.172052502675845,,-5.32183069240005,-0.247594104860889,316,J.Fields,165
Terry Robiskie__2016,Terry Robiskie,2016,842,0.844784030738849,0.846831472144742,-0.00204744140589264,0.654258272405117,0.652967143901611,0.129112850350532,0.806074876923355,0.0090796210448435,0.0772222577109756,0.369913045201902,0.036601461038059,-0.0593633874296611,0.108267265122113,0.0920821054261855,441,M.Mariota,407
Terry Robiskie__2017,Terry Robiskie,2017,955,0.849498372303296,0.845364062834369,0.00413430946892668,0.641141776999716,0.650809616553778,-0.966783955406203,0.807719936463604,0.0105932697270097,0.0461442412116141,0.369649138898438,-0.0593633874296611,,1.63033242026965,-0.0377935624154111,524,M.Mariota,487
Thomas Brown__2023,Thomas Brown,2023,497,0.833084408790087,0.834775204463732,-0.00169079567364472,0.66359863567723,0.656134907640951,0.746372803627904,0.793501315629844,0.00887158905733509,0.0897764449927888,0.372980602700226,-0.194369118505426,-0.176891072288433,-3.38189104735027,-0.24746386124001,262,B.Young,262
Thomas Brown__2024,Thomas Brown,2024,339,0.798249524810959,0.807214461994008,-0.0089649371830488,0.676048846103994,0.672330731743301,0.371811436069336,0.746691457125625,0.0122086575995355,0.033559793216289,0.33851412105701,-0.176891072288433,,-2.36221546341914,-0.172673831981895,193,C.Williams,191
Tim Kelly__2020,Tim Kelly,2020,753,0.833592700944602,0.858113760670532,-0.0245210597259304,0.669847541583065,0.642482880066937,2.73646615161285,0.77966094835588,0.0247480633836354,0.0672846173405014,0.356501104990404,0.0877570090560322,-0.108446765536396,5.78350827893082,0.211163298124275,483,D.Watson,481
Tim Kelly__2021,Tim Kelly,2021,719,0.843117437317635,0.843335627213051,-0.000218189895416665,0.664802278145218,0.654420352902504,1.0381925242715,0.805935122991454,0.0112563431177395,0.0554934039774126,0.374588299837995,-0.108446765536396,,-1.63344223248331,-0.033592654971725,383,D.Mills,241
Tim Kelly__2023,Tim Kelly,2023,863,0.840848386800796,0.836218859152607,0.00462952764818891,0.641352313699225,0.653059417092014,-1.17071033927892,0.79786582204094,0.0116075652395058,0.0542473993841494,0.37457869432409,-0.0490081295979101,,0.155108629203424,-0.0569684742161289,471,W.Levis,249
Todd Downing__2017,Todd Downing,2017,765,0.837235530765054,0.834048490314335,0.00318704045071883,0.651318742602828,0.658284718277481,-0.696597567465329,0.79137643613517,0.00969036767579401,0.048059379177935,0.364212125208643,-0.064677394774621,,-0.712431917469369,0.0519373520562457,443,D.Carr,400
Todd Downing__2021,Todd Downing,2021,1020,0.837049209321382,0.843607329645338,-0.00655812032395553,0.670115678067542,0.653472364363307,1.66433137042342,0.798280807129324,0.0166984274490323,0.0848571386115223,0.3757947134621,0.0185084075517902,-0.0307981131128574,3.66549339206492,0.0846212274524602,539,R.Tannehill,535
Todd Downing__2022,Todd Downing,2022,862,0.829696312897514,0.837938041765598,-0.00824172886808372,0.678784932620678,0.651963354904636,2.68215777160413,0.795106577494522,0.0137982475190399,0.106437791026524,0.382394689573904,-0.0307981131128574,,0.713588912335655,-0.00283345014136749,439,R.Tannehill,315
Todd Downing__2024,Todd Downing,2024,643,0.843384490464968,0.853061292850784,-0.0096768023858167,0.652708864157737,0.645294778947534,0.741408521020304,0.80276927414424,0.0132714389424535,0.0131651501042384,0.375025470041515,0.0200491104088787,,-2.12300409955427,0.0754694879462637,398,A.Rodgers,397
Todd Haley__2015,Todd Haley,2015,965,0.85239488842152,0.861576850417006,-0.00918196199548571,0.657010620438062,0.640684172089153,1.63264483489086,0.809773499495075,0.0122516879004203,0.0373509079912788,0.369590754034915,0.00441338158071092,0.110578669427559,3.26975921772498,0.0638733151474357,615,B.Roethlisberger,483
Todd Haley__2016,Todd Haley,2016,869,0.857077831892971,0.851842481118066,0.00523535077490589,0.647628093266996,0.643265094724891,0.436299854210565,0.824667882259484,0.00480309459449158,0.00265776435442706,0.379599176355829,0.110578669427559,0.0610944396895649,2.78786841268633,0.191974957108464,526,B.Roethlisberger,456
Todd Haley__2017,Todd Haley,2017,946,0.843135803393142,0.848012562086526,-0.00487675869338311,0.663575569283296,0.649612676311197,1.39628929720989,0.8050392709254,0.0113785467352823,0.00820894358211042,0.377103787915777,0.0610944396895649,-0.127217396453013,3.71478327759751,0.143480404963898,584,B.Roethlisberger,554
