game_id,season,week,team,opponent,is_home,h1_margin,h2_margin,n_plays_h1,n_plays_h2,halftime_diff,coach,adj_residual
2000_10_SF_NO,2000,10,NO,SF,TRUE,0.667672484186427,-0.5045877015955429,43,26,28,Jim Haslett,-0.5516406256567595
2000_10_TB_ATL,2000,10,ATL,TB,TRUE,-0.30759934963560026,-0.017176451759284367,34,34,-14,Dan Reeves,0.0018586645497825863
2000_10_WAS_ARI,2000,10,ARI,WAS,TRUE,-0.0419762899453385,-0.4416444988257064,24,20,-2,Vince Tobin,-0.43926182614417286
2000_11_ARI_MIN,2000,11,MIN,ARI,TRUE,0.2495051452077545,0.49932153873134544,30,37,3,Dennis Green,0.46381467705103036
2000_11_ATL_DET,2000,11,DET,ATL,TRUE,-0.11427059954120859,-0.02774409606053846,31,31,0,Gary Moeller,-0.008182756272432229
2000_11_BAL_TEN,2000,11,TEN,BAL,TRUE,-0.09231290241802118,0.0697568638411023,26,25,-3,Jeff Fisher,0.07835487157639548
2000_11_CHI_BUF,2000,11,BUF,CHI,TRUE,-0.06272890337980175,0.265953762948368,31,34,3,Wade Phillips,0.28389648797153977
2000_11_CIN_DAL,2000,11,DAL,CIN,TRUE,0.20661473025031518,0.5849459943613209,29,38,1,Dave Campo,0.5519782892704065
2000_11_GB_TB,2000,11,TB,GB,TRUE,0.5318461649274768,-0.3977772554526337,27,29,11,Tony Dungy,-0.4624044376430004
2000_11_KC_SF,2000,11,SF,KC,TRUE,0.8321777895280373,-0.36621279841854565,36,25,21,Steve Mariucci,-0.45823699958244857
2000_11_MIA_SD,2000,11,LAC,MIA,TRUE,-0.7506876469019264,0.3659548798558938,22,41,-14,Mike Riley,0.4608397840698047
2000_11_NE_CLE,2000,11,CLE,NE,TRUE,0.3921079406950287,-0.1384387364596767,34,38,10,Chris Palmer,-0.18154642563913165
2000_11_NO_CAR,2000,11,CAR,NO,TRUE,-0.40777070755280787,-0.2152621694578516,31,35,-4,George Seifert,-0.15506422419437874
2000_11_NYJ_IND,2000,11,IND,NYJ,TRUE,0.5275688887474488,-0.4067891503428175,43,30,17,Jim Mora,-0.45627509441788267
2000_11_OAK_DEN,2000,11,DEN,LV,TRUE,-0.046866851835147494,-0.22745934206900303,26,36,-3,Mike Shanahan,-0.22664098755202053
2000_11_PHI_PIT,2000,11,PIT,PHI,TRUE,-0.05130246334275673,0.19162410597556287,39,31,-4,Bill Cowher,0.1908002619366367
2000_11_SEA_JAX,2000,11,JAX,SEA,TRUE,0.3288484083892922,-0.507536046787793,34,30,7,Tom Coughlin,-0.5470192108866164
2000_11_STL_NYG,2000,11,NYG,LA,TRUE,-0.7061115241779761,0.1768391822768987,23,33,-21,Jim Fassel,0.24728281011545725
2000_12_ARI_PHI,2000,12,PHI,ARI,TRUE,0.2105127812030057,0.5374591500371301,35,32,7,Andy Reid,0.5182331948942711
2000_12_ATL_SF,2000,12,SF,ATL,TRUE,0.04367513536123298,0.5009360292133243,30,30,3,Steve Mariucci,0.5006640466476943
2000_12_BUF_KC,2000,12,KC,BUF,TRUE,-0.1920635594091057,-0.11203273560668373,27,45,-4,Gunther Cunningham,-0.08876048108521728
2000_12_CAR_MIN,2000,12,MIN,CAR,TRUE,0.46323033451790074,0.19396780098988967,27,28,10,Dennis Green,0.13868507013131068
2000_12_CIN_NE,2000,12,NE,CIN,TRUE,8.50231603871654e-4,-0.11223424953404174,30,29,0,Bill Belichick,-0.11237979588952332
2000_12_CLE_TEN,2000,12,TEN,CLE,TRUE,0.08995660469755018,0.38351683230023326,33,40,0,Jeff Fisher,0.36811766823057634
2000_12_DAL_BAL,2000,12,BAL,DAL,TRUE,0.5770179745042995,0.40955815517365424,35,33,17,Brian Billick,0.35160730085409414
2000_12_DET_NYG,2000,12,NYG,DET,TRUE,-0.5323258176135419,0.1909627223383148,26,43,-21,Jim Fassel,0.23165695470619418
2000_12_IND_GB,2000,12,GB,IND,TRUE,0.47482398906250145,-0.6713822277064814,41,25,19,Mike Sherman,-0.7070360579569195
2000_12_JAX_PIT,2000,12,PIT,JAX,TRUE,-0.3423071915498839,-0.030329819075519543,26,32,-7,Bill Cowher,0.011457278244935866
2000_12_NYJ_MIA,2000,12,MIA,NYJ,TRUE,-0.16919286249060528,-0.4913858643275541,26,27,-3,Dave Wannstedt,-0.46962720960245036
2000_12_OAK_NO,2000,12,NO,LV,TRUE,-0.2115691335019269,-0.23760272264247112,26,30,-10,Jim Haslett,-0.22540045416285326
2000_12_SD_DEN,2000,12,DEN,LAC,TRUE,-0.483654154093586,0.5148409015353435,37,46,-14,Mike Shanahan,0.5640138473925028
2000_12_TB_CHI,2000,12,CHI,TB,TRUE,0.36689250996771894,-0.18870337473606724,33,30,7,Dick Jauron,-0.23469909412817483
2000_12_WAS_STL,2000,12,LA,WAS,TRUE,-0.013620867695089807,-0.32739900515424497,30,26,0,Mike Martz,-0.3250673255948286
2000_13_ATL_OAK,2000,13,LV,ATL,TRUE,0.6969197440062682,0.06944002198820848,37,24,17,Jon Gruden,-0.009036140361938979
2000_13_BUF_TB,2000,13,TB,BUF,TRUE,-0.2926822299937732,0.06053321985093896,26,21,3,Tony Dungy,0.11784035860223786
2000_13_CHI_NYJ,2000,13,NYJ,CHI,TRUE,0.5706558720311589,-0.33316189807492347,33,32,17,Al Groh,-0.3900236599355001
2000_13_CLE_BAL,2000,13,BAL,CLE,TRUE,0.5000556817837267,0.5467790856766103,44,32,24,Brian Billick,0.518813513612155
2000_13_DEN_SEA,2000,13,SEA,DEN,TRUE,0.08190629039526165,-0.5580077547797186,27,41,4,Mike Holmgren,-0.5624228073790707
2000_13_GB_CAR,2000,13,CAR,GB,TRUE,-0.259043173220829,0.43379218506140665,36,30,3,George Seifert,0.485340843308281
2000_13_KC_SD,2000,13,LAC,KC,TRUE,0.33494345999842917,-0.42994124851648,26,32,8,Mike Riley,-0.4680662842560538
2000_13_MIA_IND,2000,13,IND,MIA,TRUE,0.2533226028507475,-0.13392430281419204,27,36,4,Jim Mora,-0.1676831476630697
2000_13_MIN_DAL,2000,13,DAL,MIN,TRUE,-0.23059060988137228,-0.41154489336656186,34,33,-1,Dave Campo,-0.374472892594476
2000_13_NE_DET,2000,13,DET,NE,TRUE,-0.2155251144359375,1.0611675277481305,29,25,0,Gary Moeller,1.098062057165835
2000_13_NO_STL,2000,13,LA,NO,TRUE,-0.2883006026250901,-0.2017710717855251,28,26,-11,Mike Martz,-0.17883508153087896
2000_13_NYG_ARI,2000,13,ARI,NYG,TRUE,-0.5182999385987266,-0.28776556385397595,26,33,-14,Dave McGinnis,-0.23266180144687673
2000_13_PHI_WAS,2000,13,WAS,PHI,TRUE,0.06552826842027293,-0.2949610611100796,29,32,4,Terry Robiskie,-0.2965724524510143
2000_13_PIT_CIN,2000,13,CIN,PIT,TRUE,0.021089333677665467,-0.26909687376538827,21,42,-10,Dick LeBeau,-0.2967220967783545
2000_13_TEN_JAX,2000,13,JAX,TEN,TRUE,-0.11757974330348456,-0.06710368783173636,27,29,0,Tom Coughlin,-0.04697587437672484
2000_14_ARI_CIN,2000,14,CIN,ARI,TRUE,0.5540862177733057,-0.2831030882684714,40,36,14,Dick LeBeau,-0.3443329020789636
2000_14_CLE_JAX,2000,14,JAX,CLE,TRUE,0.6183903651062891,1.2265739673619365,45,32,20,Tom Coughlin,1.1687453243714285
