off_play_caller,season,n,actual,expected,raw_resid,team.x,lg_resid,resid,prev,prev_season,prev_team,plays,epa,success,wpa,hi_plays,hi_epa,hi_wpa,hi_success,team.y,ctrl_qb_prior_epa,ctrl_qb_apy_pct,ctrl_index,abs_resid
Andy Reid,2018,1112,0.6465827338129496,0.551235921287293,9.534681252565658,KC,0.805948653885058,8.728732598680601,1.6617684255123777,2017,KC,1112,0.22137441806869687,0.48830935251798563,0.005200947384626954,155,0.2663952165552879,0.008433841965282228,0.5548387096774193,KC,NA,0.025,0.12026392509562395,8.728732598680601
Andy Reid,2019,1154,0.6559792027729636,0.5568127365334142,9.91664662395494,KC,0.4000090329507544,9.516637591004185,8.728732598680601,2018,KC,1154,0.15273329210715902,0.4696707105719237,0.005253316145244731,234,0.26699112252560797,0.008849291657573076,0.5170940170940171,KC,0.31382390601707855,0.025,0.8592969747935375,9.516637591004185
Andy Reid,2020,1232,0.672077922077922,0.5625044319502005,10.957349012772156,KC,1.1364240806491233,9.820924932123033,9.516637591004185,2019,KC,1232,0.17577492793271562,0.5008116883116883,0.006969786043687167,197,0.2433696929704736,0.013188111064363964,0.5076142131979695,KC,0.2618426477599648,0.22699999999999998,1.3721477314129293,9.820924932123033
Andy Reid,2021,1326,0.6749622926093515,0.5667592726337412,10.820301997561032,KC,0.6261669761270405,10.194135021433992,9.820924932123033,2020,KC,1326,0.14620893933471993,0.5135746606334841,0.00454487530542461,253,0.2185240630266302,0.008602906978669608,0.5810276679841897,KC,0.25152836417161684,0.22699999999999998,1.353681764998265,10.194135021433992
Andy Reid,2022,1272,0.6611635220125787,0.5473017990340203,11.386172297855834,KC,-0.9597999024095194,12.345972200265354,10.194135021433992,2021,KC,1272,0.18205387189478486,0.5015723270440252,0.005353051036289153,292,0.21050697271765093,0.009846217079767003,0.5102739726027398,KC,0.19849929166748206,0.22699999999999998,1.321857278672784,12.345972200265354
Andy Reid,2023,1331,0.6626596543951916,0.59614307911553,6.65165752796616,KC,0.11393367084590045,6.537723857120259,12.345972200265354,2022,KC,1331,0.02359432797486082,0.43425995492111197,0.0017912112099525111,385,0.055868746969220735,0.002251051652714824,0.45454545454545453,KC,0.26163621481834554,0.22699999999999998,1.4951321205215282,6.537723857120259
Andy Reid,2024,1235,0.6356275303643725,0.5723948554863572,6.323267487801532,KC,-0.9518483966517222,7.275115884453254,6.537723857120259,2023,KC,1235,0.05743326980214078,0.47125506072874496,0.003611711997921858,309,0.10214641561365684,0.004904238812533642,0.4919093851132686,KC,0.06934059961424786,0.22699999999999998,1.1256301115813532,7.275115884453254
Andy Reid,2025,1049,0.6539561487130601,0.5996502488283348,5.430589988472523,KC,-0.6494373745055793,6.080027362978102,7.275115884453254,2024,KC,1049,0.029657884666499927,0.44232602478551003,3.619461850459122e-4,369,-0.13005973826685252,-0.002639427749380259,0.4173441734417344,KC,0.09762956208056228,0.22699999999999998,1.0728083712155572,6.080027362978102
Anthony Lynn,2016,918,0.5555555555555556,0.5976820664595985,-4.212651090404296,BUF,0.42742887415463393,-4.64007996455893,NA,NA,NA,918,0.058023767014044506,0.4542483660130719,0.0016564514756938775,245,0.10482200004619194,7.540943493103855e-4,0.4775510204081633,BUF,0.10904695430085329,0.11599999999999999,0.3275000302761456,4.64007996455893
Anthony Lynn,2021,518,0.6563706563706564,0.6477838641456884,0.8586792224967943,DET,0.6261669761270405,0.23251224636975376,-4.64007996455893,2016,BUF,518,-0.12010708667649336,0.42084942084942084,-0.0024085886305509423,23,-0.530424380726121,-0.015029116817142653,0.2608695652173913,DET,0.02093275705076853,0.17800000000000002,0.9681955534488078,0.23251224636975376
